%iy id it imin Q* QH QE Qs Qf Wind RH Td press rain Kdn snow ldown fcld wuh xsmd lai_hr Kdiff Kdir Wd
2010 104   8  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.24  78.21  12.20 103.00 0.0000 424.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 104   9  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.13  66.24  13.30 103.00 0.0000 613.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 104  10  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.47  60.17  15.00 103.00 0.0000 767.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 104  11  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.58  54.01  16.10 103.00 0.0000 871.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 104  12  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.58  48.49  16.70 103.00 0.0000 914.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 104  13  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.68  46.90  17.20 103.00 0.0000 895.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 104  14  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.68  46.68  17.20 102.00 0.0000 815.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 104  15  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.71  48.56  17.00 102.00 0.0000 682.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 104  16  0 -999.00 -999.00 -999.00 -999.00 -999.00   5.81  55.81  17.00 102.00 0.0000 505.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 104  17  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.71  69.62  13.00 102.00 0.0000 302.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 104  18  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.15  83.24  13.00 102.00 0.0000 104.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 104  19  0 -999.00 -999.00 -999.00 -999.00 -999.00   8.94  87.12  12.00 102.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 104  20  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  87.79  11.00 102.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 104  21  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.02  94.26  11.00 102.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 104  22  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.26  93.78  13.90 102.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 104  23  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.15  93.06  13.90 102.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 105   0  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.15  98.01  13.30 102.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 105   1  0 -999.00 -999.00 -999.00 -999.00 -999.00   5.81  96.24  12.80 102.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 105   2  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.15 100.00  12.80 102.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 105   3  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92 100.00  12.20 102.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 105   4  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.02 100.00  11.10 102.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 105   5  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.02  99.90  10.60 102.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 105   6  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.47  95.17  11.70 102.00 0.0000  44.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 105   7  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.02  86.61  12.80 102.00 0.0000 219.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 105   8  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.47  79.31  15.00 102.00 0.0000 422.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 105   9  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.47  63.75  16.10 102.00 0.0000 460.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 105  10  0 -999.00 -999.00 -999.00 -999.00 -999.00   5.81  57.01  18.30 102.00 0.0000 644.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 105  11  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.02  53.87  19.40 102.00 0.0000 852.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 105  12  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.26  51.79  21.10 102.00 0.0000 891.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 105  13  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  53.62  21.10 102.00 0.0000 863.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 105  14  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.15  52.52  22.20 102.00 0.0000 774.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 105  15  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.02  54.68  22.20 102.00 0.0000 636.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 105  16  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.02  57.20  22.20 102.00 0.0000 374.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 105  17  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.58  68.36  21.10 102.00 0.0000  29.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 105  18  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.47  68.38  14.40 102.00 0.0000  16.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 105  19  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.58  80.56  15.00 102.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 105  20  0 -999.00 -999.00 -999.00 -999.00 -999.00   1.34  88.69  14.40 102.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 105  21  0 -999.00 -999.00 -999.00 -999.00 -999.00   8.05  89.54  10.60 102.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 105  22  0 -999.00 -999.00 -999.00 -999.00 -999.00   8.94  91.77  10.00 102.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 105  23  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.60  95.42  10.00 102.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 106   0  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.71  94.67   9.40 102.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 106   1  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.71  94.80   9.40 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 106   2  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.26  95.29   8.90 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 106   3  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.71  95.43   8.90 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 106   4  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.71  95.11   8.90 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 106   5  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.26  94.56   8.90 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 106   6  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.26  94.60   8.30 101.00 0.0000  26.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 106   7  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  89.54   8.90 101.00 0.0000  57.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 106   8  0 -999.00 -999.00 -999.00 -999.00 -999.00   8.05  86.42   9.40 101.00 0.0000 182.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 106   9  0 -999.00 -999.00 -999.00 -999.00 -999.00   8.94  83.72  10.00 101.00 0.0000 252.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 106  10  0 -999.00 -999.00 -999.00 -999.00 -999.00   8.05  86.24  10.00 101.00 0.0000 318.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 106  11  0 -999.00 -999.00 -999.00 -999.00 -999.00   8.05  87.51  10.60 101.00 0.0000 370.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 106  12  0 -999.00 -999.00 -999.00 -999.00 -999.00   8.05  81.81  11.10 101.00 0.0000 371.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 106  13  0 -999.00 -999.00 -999.00 -999.00 -999.00   8.94  87.07  10.60 101.00 0.0000 410.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 106  14  0 -999.00 -999.00 -999.00 -999.00 -999.00   8.05  86.47  11.10 100.00 0.0000 370.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 106  15  0 -999.00 -999.00 -999.00 -999.00 -999.00   8.05  91.18  10.60 100.00 0.0000 381.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 106  16  0 -999.00 -999.00 -999.00 -999.00 -999.00   8.94  95.69  10.00 100.00 0.0000 219.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 106  17  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.26  93.98   9.40 100.00 0.0000  69.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 106  18  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.26  99.80   9.40 100.00 0.0000  52.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 106  19  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.58  99.99   8.30 100.00 4.3200   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 106  20  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.47 100.00   7.80 100.00 0.2500   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 106  21  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.13 100.00   7.80 100.00 3.5600   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 106  22  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.47 100.00   7.80 100.00 0.2500   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 106  23  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.24 100.00   7.80 100.00 1.0200   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 107   0  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.24 100.00   8.30 100.00 1.7800   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 107   1  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.68 100.00   8.30 100.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 107   2  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.02 100.00   7.80 100.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 107   3  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.68 100.00   7.80 100.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 107   4  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.24 100.00   7.80 100.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 107   5  0 -999.00 -999.00 -999.00 -999.00 -999.00   1.34  99.91   7.80 100.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 107   6  0 -999.00 -999.00 -999.00 -999.00 -999.00   0.01 100.00   7.80 100.00 0.0000   4.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 107   7  0 -999.00 -999.00 -999.00 -999.00 -999.00   0.01  96.24   7.80 100.00 0.0000  24.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 107   8  0 -999.00 -999.00 -999.00 -999.00 -999.00   2.24  93.78   8.30 100.00 0.2500  68.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 107   9  0 -999.00 -999.00 -999.00 -999.00 -999.00   1.34  83.89   9.40 100.00 0.0000 193.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 107  10  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.15  76.53  12.20 100.00 0.0000 318.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 107  11  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.47  75.20  11.70 100.00 0.0000 515.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 107  12  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.58  73.71  11.70 100.00 0.0000 190.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 107  13  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.26  71.72  11.10 100.00 0.0000 167.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 107  14  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.15  69.37  11.10 100.00 0.0000 300.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 107  15  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.15  67.10  12.20 100.00 0.0000 218.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 107  16  0 -999.00 -999.00 -999.00 -999.00 -999.00   8.94  70.35  11.70 100.00 0.0000 175.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 107  17  0 -999.00 -999.00 -999.00 -999.00 -999.00   8.94  71.63  11.10 100.00 0.0000  32.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 107  18  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.60  83.23  10.60 100.00 0.0000   5.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 107  19  0 -999.00 -999.00 -999.00 -999.00 -999.00   5.81  87.24  10.00 100.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 107  20  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.15  85.82  10.00 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 107  21  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.71  90.07   9.40 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 107  22  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.26  94.33   8.90 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 107  23  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.15  92.47   8.90 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 108   0  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  90.30   8.30 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 108   1  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.58  94.64   7.80 100.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 108   2  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  93.26   7.80 100.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 108   3  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  92.00   7.20 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 108   4  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.71  91.04   7.20 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 108   5  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.26  90.74   7.20 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 108   6  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.71  92.55   6.70 101.00 0.0000  33.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 108   7  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.26  79.13   6.70 101.00 0.0000 236.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 108   8  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  73.39   8.30 101.00 0.0000 399.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 108   9  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.47  69.60   9.40 101.00 0.0000 626.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 108  10  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.26  67.06  10.00 101.00 0.0000 775.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 108  11  0 -999.00 -999.00 -999.00 -999.00 -999.00   5.81  69.62  11.70 101.00 0.0000 874.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 108  12  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.26  68.09  12.80 101.00 0.0000 915.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 108  13  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.15  66.25  12.20 101.00 0.0000 434.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 108  14  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.60  67.48  12.80 101.00 0.0000 362.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 108  15  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.71  68.46  13.30 101.00 0.0000 293.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 108  16  0 -999.00 -999.00 -999.00 -999.00 -999.00   8.94  70.14  13.90 101.00 0.0000 361.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 108  17  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  77.94  12.80 101.00 0.0000 112.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 108  18  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  83.51  12.20 101.00 0.0000  40.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 108  19  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.15  87.32  12.20 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 108  20  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.26  91.36  11.70 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 108  21  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.26  88.89  11.10 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 108  22  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.47  92.75  11.10 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 108  23  0 -999.00 -999.00 -999.00 -999.00 -999.00   3.58  90.85  10.00 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 109   0  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.02  96.15  10.00 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 109   1  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.92  95.46   8.90 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 109   2  0 -999.00 -999.00 -999.00 -999.00 -999.00   5.81  95.11   8.90 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 109   3  0 -999.00 -999.00 -999.00 -999.00 -999.00   5.81  94.78   8.90 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 109   4  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.26 100.00   9.40 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 109   5  0 -999.00 -999.00 -999.00 -999.00 -999.00   5.81 100.00   8.90 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 109   6  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.71  89.70   8.90 101.00 0.0000  61.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 109   7  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.60  81.35  10.00 101.00 0.0000 245.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 109   8  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.71  74.90  11.70 101.00 0.0000 448.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 109   9  0 -999.00 -999.00 -999.00 -999.00 -999.00   5.81  71.76  13.30 101.00 0.0000 634.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 109  10  0 -999.00 -999.00 -999.00 -999.00 -999.00   9.39  67.01  14.40 101.00 0.0000 783.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 109  11  0 -999.00 -999.00 -999.00 -999.00 -999.00   6.26  67.07  13.90 101.00 0.0000 664.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 109  12  0 -999.00 -999.00 -999.00 -999.00 -999.00   9.39  67.52  16.10 101.00 0.0000 692.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 109  13  0 -999.00 -999.00 -999.00 -999.00 -999.00   5.81  63.45  15.00 101.00 0.0000 532.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 109  14  0 -999.00 -999.00 -999.00 -999.00 -999.00   8.94  64.00  17.20 101.00 0.0000 434.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 109  15  0 -999.00 -999.00 -999.00 -999.00 -999.00   9.83  64.80  16.10 101.00 0.0000 278.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 109  16  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.60  66.48  16.10 101.00 0.0000 343.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 109  17  0 -999.00 -999.00 -999.00 -999.00 -999.00   7.15  76.11  16.10 101.00 0.0000 310.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 109  18  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.02  85.37  15.60 101.00 0.0000 116.50 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
2010 109  19  0 -999.00 -999.00 -999.00 -999.00 -999.00   4.02  87.16  14.40 101.00 0.0000   0.00 -999.00 -999.00 -999.00 -999.0000 -999.00 -999.00 -999.00 -999.00 -999.00
