%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
2010 95 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.92000 79.08 16.70 101.00 0.00 733.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 95 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.47000 76.40 17.80 101.00 0.00 613.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 95 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.60000 78.44 18.90 101.00 0.00 645.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 95 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 9.39000 85.00 17.80 101.00 0.00 743.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 95 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 11.18000 85.85 17.20 101.00 0.00 609.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 95 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 13.41000 87.21 17.20 101.00 0.00 437.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 95 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 12.52000 93.16 16.10 101.00 0.00 243.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 95 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 10.73000 96.89 13.30 101.00 0.00 66.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 95 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.15000 100.00 11.10 101.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 95 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.34000 100.00 11.10 101.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 95 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.01000 100.00 11.10 101.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 95 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.01000 100.00 11.10 101.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 95 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.34000 100.00 11.70 101.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 96 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.01000 100.00 11.10 101.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 96 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.01000 100.00 11.70 101.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 96 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.01000 100.00 11.70 101.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 96 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.01000 100.00 11.70 101.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 96 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.01000 98.42 11.70 101.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 96 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.01000 100.00 11.70 101.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 96 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.24000 100.00 11.70 101.00 0.00 0.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 96 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.34000 98.31 13.30 101.00 0.00 21.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 96 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.34000 95.74 13.90 101.00 0.00 72.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 96 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.68000 92.04 15.00 101.00 0.00 379.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 96 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.24000 88.86 18.30 101.00 0.00 373.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 96 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.13000 81.04 18.90 100.00 0.00 637.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 96 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.47000 79.74 21.10 100.00 0.00 675.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 96 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.47000 83.37 22.20 100.00 0.00 716.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 96 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.47000 81.79 20.00 100.00 0.00 608.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 96 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.92000 85.12 18.90 100.00 0.00 499.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 96 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.58000 92.61 18.90 100.00 0.00 336.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 96 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.58000 100.00 17.20 100.00 0.00 187.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 96 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.13000 100.00 15.60 100.00 0.00 48.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 96 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.58000 100.00 14.40 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 96 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.68000 100.00 13.30 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 96 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.68000 100.00 13.30 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 96 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.24000 100.00 13.30 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 96 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.34000 100.00 12.80 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 97 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.01000 100.00 13.30 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 97 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.01000 100.00 12.20 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 97 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.34000 100.00 11.70 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 97 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.01000 100.00 12.20 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 97 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.01000 100.00 11.70 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 97 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.01000 100.00 11.70 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 97 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.68000 100.00 12.80 100.00 0.00 20.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 97 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.24000 98.95 16.10 100.00 0.00 165.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 97 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.02000 91.62 20.00 100.00 0.00 357.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 97 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.81000 85.15 22.20 100.00 0.00 505.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 97 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.92000 82.26 26.10 100.00 0.00 722.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 97 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.02000 77.67 27.20 100.00 0.00 828.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 97 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.92000 71.25 28.90 100.00 0.00 873.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 97 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.05000 69.05 30.00 100.00 0.00 851.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 97 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.94000 67.80 29.40 100.00 0.00 759.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 97 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.60000 73.61 30.00 100.00 0.00 618.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 97 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.05000 80.54 30.00 100.00 0.00 447.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 97 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.71000 83.51 26.10 100.00 0.00 196.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 97 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.81000 90.53 23.90 100.00 0.00 49.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 97 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.81000 88.71 23.90 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 97 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.58000 92.92 20.00 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 97 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.68000 91.60 17.80 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 97 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.24000 96.99 18.30 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 97 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.68000 96.87 17.20 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 98 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.24000 100.00 15.60 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 98 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.01000 100.00 15.00 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 98 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.24000 100.00 14.40 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 98 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.13000 100.00 13.90 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 98 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.68000 100.00 13.30 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 98 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.68000 100.00 12.80 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 98 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.01000 100.00 12.20 100.00 0.00 15.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 98 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.24000 100.00 13.90 100.00 0.00 123.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 98 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.34000 92.31 16.70 100.00 0.00 369.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 98 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.68000 89.67 17.80 100.00 0.00 553.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 98 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.58000 85.26 19.40 100.00 0.00 647.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 98 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.58000 85.20 18.90 100.00 0.00 699.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 98 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.02000 84.62 18.30 100.00 0.00 755.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 98 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.68000 83.87 17.20 100.00 0.00 732.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 98 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 9.39000 88.13 17.80 100.00 0.00 709.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 98 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 11.62000 91.78 16.70 100.00 0.00 629.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 98 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 13.86000 95.29 16.70 100.00 0.00 383.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 98 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 13.41000 98.54 15.00 100.00 0.00 207.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 98 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 11.18000 100.00 14.40 100.00 0.00 61.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 98 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 10.28000 100.00 13.90 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 98 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 10.28000 100.00 13.30 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 98 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 10.73000 100.00 12.80 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 98 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 10.73000 100.00 12.20 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 98 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 9.39000 100.00 11.70 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 99 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.26000 100.00 11.70 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 99 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.47000 100.00 12.80 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 99 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.24000 99.37 14.40 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 99 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.68000 100.00 12.20 100.00 1.52 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 99 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.02000 100.00 12.20 100.00 0.76 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 99 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 3.13000 96.07 13.90 100.00 1.02 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 99 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.92000 93.05 14.40 100.00 3.30 2.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 99 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.02000 91.59 13.90 100.00 3.81 24.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 99 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.47000 90.13 14.40 100.00 0.00 55.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 99 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.92000 89.25 14.40 100.00 0.00 48.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 99 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.81000 87.23 12.80 100.00 0.00 302.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 99 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.81000 80.78 13.30 100.00 0.00 441.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 99 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.81000 78.93 14.40 100.00 0.00 279.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 99 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.92000 76.34 14.40 100.00 0.00 365.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 99 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.02000 73.17 13.90 100.00 0.00 100.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 99 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.81000 70.00 13.90 100.00 0.00 67.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 99 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.81000 68.01 13.90 100.00 0.00 234.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 99 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 9.39000 72.15 13.30 100.00 0.00 48.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 99 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.60000 80.58 12.80 100.00 0.00 23.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 99 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 11.62000 78.78 11.70 100.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 99 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.94000 82.38 10.60 101.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 99 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.05000 85.66 10.00 101.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 99 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.94000 88.50 10.00 101.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 99 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.15000 83.75 10.00 101.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 100 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.15000 80.47 7.80 101.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 100 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 9.83000 78.62 6.70 101.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 100 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 9.83000 76.97 6.10 101.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 100 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 9.39000 82.37 6.10 101.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 100 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 9.39000 82.96 6.10 101.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 100 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.05000 83.72 6.10 101.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 100 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.94000 79.07 6.10 101.00 0.00 2.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 100 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 10.73000 73.45 6.70 102.00 0.00 17.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 100 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 9.39000 68.49 7.20 102.00 0.00 287.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 100 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 10.28000 64.73 8.30 102.00 0.00 473.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 100 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.94000 62.58 9.40 102.00 0.00 764.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 100 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.71000 60.84 10.60 102.00 0.00 874.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 100 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.15000 59.82 12.20 102.00 0.00 919.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 100 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.60000 59.11 13.90 102.00 0.00 899.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 100 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.60000 57.80 14.40 102.00 0.00 817.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 100 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.26000 60.05 16.10 102.00 0.00 679.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 100 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 7.15000 63.34 16.10 102.00 0.00 499.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 100 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 8.05000 74.55 15.00 102.00 0.00 295.50 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 100 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.47000 82.20 13.90 102.00 0.00 96.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 100 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 5.81000 86.03 13.30 102.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 100 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.47000 84.74 12.20 102.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 100 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.26000 83.69 11.70 102.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 100 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 6.26000 89.17 11.10 102.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
2010 100 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 4.92000 89.44 10.00 102.00 0.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00
