Year	DOY	Hour	Min	 Dectime	 azimuth	altitude	GlobalRad	DiffuseRad	DirectRad	 Kdown2d	   Kup2d	  Ksouth	   Kwest	  Knorth	   Keast	 Ldown2d	   Lup2d	  Lsouth	   Lwest	  Lnorth	   Least	    Tmrt	      I0	      CI	SH_Ground	SH_Walls	SVF_Ground	SVF_Roof	SVF_BdVeg	Emis_Sky	      Ta	      Tg	      Tw
2010	  1	   1	  0	  0.0417	 23.7153	-70.6696	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.5589	302.5257	298.3096	298.3096	298.3096	298.3096	 -3.9231	 86.9931	  0.4363	   0.0000	  0.0000	    0.6028	  0.8645	   0.6028	  0.7464	  0.6000	  0.0000	  0.0000
2010	  1	   2	  0	  0.0833	 54.6632	-63.4591	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.5522	302.5257	298.3087	298.3087	298.3087	298.3087	 -3.9233	 86.9950	  0.4363	   0.0000	  0.0000	    0.6028	  0.8645	   0.6028	  0.7464	  0.6000	  0.0000	  0.0000
2010	  1	   3	  0	  0.1250	 72.8731	-53.2955	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.5323	302.5257	298.3061	298.3061	298.3061	298.3061	 -3.9241	 87.0006	  0.4363	   0.0000	  0.0000	    0.6028	  0.8645	   0.6028	  0.7462	  0.6000	  0.0000	  0.0000
2010	  1	   4	  0	  0.1667	 85.1747	-42.1803	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.5084	302.5257	298.3030	298.3030	298.3030	298.3030	 -3.9251	 87.0073	  0.4363	   0.0000	  0.0000	    0.6028	  0.8645	   0.6028	  0.7460	  0.6000	  0.0000	  0.0000
2010	  1	   5	  0	  0.2083	 95.0283	-30.8590	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.4522	302.5257	298.2957	298.2957	298.2957	298.2957	 -3.9273	 87.0231	  0.4363	   0.0000	  0.0000	    0.6028	  0.8645	   0.6028	  0.7455	  0.6000	  0.0000	  0.0000
2010	  1	   6	  0	  0.2500	103.9947	-19.6965	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.3611	302.5257	298.2839	298.2839	298.2839	298.2839	 -3.9309	 87.0489	  0.4363	   0.0000	  0.0000	    0.6028	  0.8645	   0.6028	  0.7448	  0.6000	  0.0000	  0.0000
2010	  1	   7	  0	  0.2917	112.9233	 -8.9428	   2.3333	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	285.3802	302.5257	298.0270	298.0270	298.0270	298.0270	 -4.0089	 87.0679	  0.4631	   0.0000	  0.0000	    0.6028	  0.8645	   0.6028	  0.7443	  0.6000	  0.0000	  0.0000
2010	  1	   8	  0	  0.3333	122.4106	  1.5342	  24.1042	  103.0115	  15.2466	 18.0889	  1.0039	  3.4274	  3.4274	  3.4274	  3.4274	259.8720	302.5257	294.7413	291.6658	291.6658	294.7413	 -4.6398	 69.2751	  0.8220	   0.0000	  0.0114	    0.6028	  0.8645	   0.6028	  0.7456	  0.6000	  2.0008	  0.0000
2010	  1	   9	  0	  0.3750	132.9390	 10.2228	  81.9271	   46.6935	  74.4246	 73.1108	  4.8824	 17.0419	 16.2471	 16.2471	 17.0444	267.8798	304.0554	296.9679	292.3363	292.3363	296.9679	 -1.7764	199.6154	  0.7312	   0.0363	  0.0836	    0.6028	  0.8645	   0.6028	  0.7471	  0.8708	  2.1707	  0.0000
2010	  1	  10	  0	  0.4167	144.8938	 17.6417	 142.2500	   39.6932	 129.3309	126.9286	  8.4434	 28.3891	 28.3891	 28.3891	 28.3891	276.3126	306.1898	299.9997	295.5037	295.6062	299.9997	  1.1165	340.5102	  0.6458	   0.0000	  0.1092	    0.6028	  0.8645	   0.6028	  0.7473	  1.4250	  2.2183	  0.2221
2010	  1	  11	  0	  0.4583	158.4255	 23.0210	 275.1667	  242.0791	 179.4796	254.5367	 12.4611	 53.2776	 41.0927	 41.0927	 45.9739	266.8107	309.9755	301.5240	297.5142	298.7066	301.5240	  4.8719	439.4462	  0.8169	   0.0586	  0.1463	    0.6028	  0.8645	   0.6028	  0.7470	  1.9708	  5.1168	  1.3611
2010	  1	  12	  0	  0.5000	173.2379	 25.7992	 343.9792	  352.0146	 190.7101	322.4779	 13.3685	 57.1146	 44.9718	 44.9582	 45.4157	265.0952	312.4510	303.3668	299.4538	302.5969	302.9715	  6.2523	489.3379	  0.8787	   0.0384	  0.1564	    0.6028	  0.8645	   0.6028	  0.7463	  2.5250	  7.3497	  2.6688
2010	  1	  13	  0	  0.5417	188.5191	 25.6285	 329.0104	  315.1495	 192.4711	307.1631	 13.2178	 52.5162	 45.3720	 44.9351	 44.9351	271.2846	315.9474	307.3039	307.3039	307.2914	303.2082	  6.8288	485.8633	  0.8536	   0.0249	  0.1562	    0.6028	  0.8645	   0.6028	  0.7490	  3.3958	  7.5345	  3.1964
2010	  1	  14	  0	  0.5833	203.2196	 22.5317	 245.1146	  178.1526	 175.8749	224.6995	 12.0453	 49.2550	 43.5066	 39.6540	 39.6540	280.3142	319.0047	310.8924	310.8924	309.8159	307.6229	  6.3662	429.7671	  0.7640	   0.0582	  0.1435	    0.6028	  0.8645	   0.6028	  0.7525	  3.9000	  5.8394	  2.6867
2010	  1	  15	  0	  0.6250	216.5794	 16.8900	 124.7917	   31.3177	 115.0391	111.1492	  7.5071	 25.2320	 25.2292	 25.2041	 25.2041	294.0150	320.1843	314.2558	314.2558	311.5686	310.9911	  3.7229	325.1211	  0.6164	   0.0037	  0.1070	    0.6028	  0.8645	   0.6028	  0.7583	  4.4958	  3.7577	  1.7935
2010	  1	  16	  0	  0.6667	228.3600	  9.2804	  30.4271	    2.2600	  29.9663	 26.8565	  1.9539	  6.5887	  6.5867	  6.4691	  6.4691	301.6788	318.8077	313.8679	313.8679	311.0978	311.3846	  0.4254	180.5942	  0.4881	   0.0331	  0.0745	    0.6028	  0.8645	   0.6028	  0.7590	  4.0792	  4.3706	  2.0823
2010	  1	  17	  0	  0.7083	238.7527	  0.4360	   2.3958	    0.0279	   2.3938	  2.1103	  0.1557	  0.5201	  0.5201	  0.5201	  0.5201	294.8094	316.1216	310.8639	310.8639	309.6812	310.5804	 -1.1643	 63.9596	  0.5535	   0.0000	  0.0078	    0.6028	  0.8645	   0.6028	  0.7576	  3.6250	  4.2642	  1.9771
2010	  1	  18	  0	  0.7500	248.1567	-10.1532	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	301.6331	315.8932	311.6682	311.6682	311.6682	311.6682	 -0.9452	 86.6449	  0.4363	   0.0000	  0.0000	    0.6028	  0.8645	   0.6028	  0.7572	  3.5750	  0.0000	  0.0000
2010	  1	  19	  0	  0.7917	257.0646	-20.9455	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	303.1721	317.3625	313.1355	313.1355	313.1355	313.1355	 -0.6244	 86.6075	  0.4363	   0.0000	  0.0000	    0.6028	  0.8645	   0.6028	  0.7582	  3.8958	  0.0000	  0.0000
