Year	DOY	Hour	Min	 Dectime	 azimuth	altitude	GlobalRad	DiffuseRad	DirectRad	 Kdown2d	   Kup2d	  Ksouth	   Kwest	  Knorth	   Keast	 Ldown2d	   Lup2d	  Lsouth	   Lwest	  Lnorth	   Least	    Tmrt	      I0	      CI	SH_Ground	SH_Walls	SVF_Ground	SVF_Roof	SVF_BdVeg	Emis_Sky	      Ta	      Tg	      Tw
2010	  1	   1	  0	  0.0417	 23.6997	-70.6713	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	289.8804	302.5257	304.7509	304.7509	304.7509	304.7509	 -2.6205	 86.9925	  0.4363	   0.0000	  0.0000	    0.4566	  0.7921	   0.4566	  0.7464	  0.6000	  0.0000	  0.0000
2010	  1	   2	  0	  0.0833	 54.6539	-63.4627	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	289.8742	302.5257	304.7504	304.7504	304.7504	304.7504	 -2.6207	 86.9944	  0.4363	   0.0000	  0.0000	    0.4566	  0.7921	   0.4566	  0.7464	  0.6000	  0.0000	  0.0000
2010	  1	   3	  0	  0.1250	 72.8674	-53.2998	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	289.8558	302.5257	304.7488	304.7488	304.7488	304.7488	 -2.6212	 87.0000	  0.4363	   0.0000	  0.0000	    0.4566	  0.7921	   0.4566	  0.7462	  0.6000	  0.0000	  0.0000
2010	  1	   4	  0	  0.1667	 85.1704	-42.1847	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	289.8337	302.5257	304.7470	304.7470	304.7470	304.7470	 -2.6219	 87.0067	  0.4363	   0.0000	  0.0000	    0.4566	  0.7921	   0.4566	  0.7460	  0.6000	  0.0000	  0.0000
2010	  1	   5	  0	  0.2083	 95.0246	-30.8635	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	289.7817	302.5257	304.7425	304.7425	304.7425	304.7425	 -2.6234	 87.0226	  0.4363	   0.0000	  0.0000	    0.4566	  0.7921	   0.4566	  0.7455	  0.6000	  0.0000	  0.0000
2010	  1	   6	  0	  0.2500	103.9912	-19.7008	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	289.6975	302.5257	304.7354	304.7354	304.7354	304.7354	 -2.6260	 87.0483	  0.4363	   0.0000	  0.0000	    0.4566	  0.7921	   0.4566	  0.7448	  0.6000	  0.0000	  0.0000
2010	  1	   7	  0	  0.2917	112.9197	 -8.9471	   2.3333	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.8654	302.5257	304.5797	304.5797	304.5797	304.5797	 -2.6810	 87.0673	  0.4631	   0.0000	  0.0000	    0.4566	  0.7921	   0.4566	  0.7443	  0.6000	  0.0000	  0.0000
2010	  1	   8	  0	  0.3333	122.4067	  1.5305	  24.1042	  103.6044	  15.2353	 17.1464	  0.8116	  2.5797	  2.5797	  2.5797	  2.5797	264.2672	302.5257	302.5843	297.8261	297.8261	302.5843	 -3.3196	 69.2292	  0.8222	   0.0000	  0.0062	    0.4566	  0.7921	   0.4566	  0.7456	  0.6000	  2.0032	  0.0000
2010	  1	   9	  0	  0.3750	132.9345	 10.2195	  81.9271	   46.8128	  74.4082	 68.4046	  3.9199	 12.5268	 12.1013	 12.1013	 12.5263	271.7626	303.9001	304.4159	297.2503	297.2503	304.4159	 -1.1880	199.5522	  0.7314	   0.0192	  0.0581	    0.4566	  0.7921	   0.4566	  0.7471	  0.8708	  2.1721	  0.0000
2010	  1	  10	  0	  0.4167	144.8888	 17.6391	 142.2500	   39.7299	 129.3211	118.7463	  6.7905	 21.0928	 21.0928	 21.0928	 21.0928	279.8426	306.1898	307.2812	300.2551	300.3722	307.2812	  1.2140	340.4614	  0.6459	   0.0000	  0.0599	    0.4566	  0.7921	   0.4566	  0.7473	  1.4250	  2.2189	  0.2221
2010	  1	  11	  0	  0.4583	158.4199	 23.0193	 275.1667	  242.1419	 179.4615	243.5203	  9.9866	 38.1153	 31.3375	 31.3375	 34.1193	271.6586	309.3718	309.1954	302.7097	304.0710	309.1954	  4.4571	439.4156	  0.8169	   0.0319	  0.0998	    0.4566	  0.7921	   0.4566	  0.7470	  1.9708	  5.1178	  1.3613
2010	  1	  12	  0	  0.5000	173.2319	 25.7986	 343.9792	  352.0399	 190.7023	310.9942	 10.8221	 42.2618	 34.7396	 34.7267	 34.8652	270.7518	311.9562	311.4188	305.1892	308.6165	310.8065	  5.9498	489.3277	  0.8787	   0.0241	  0.0977	    0.4566	  0.7921	   0.4566	  0.7463	  2.5250	  7.3502	  2.6690
2010	  1	  13	  0	  0.5417	188.5131	 25.6291	 329.0104	  315.1254	 192.4785	295.4914	 10.6508	 37.8163	 34.6506	 34.5331	 34.5331	276.9960	315.4495	315.3375	315.3375	313.3751	308.7129	  6.5155	485.8741	  0.8536	   0.0107	  0.0946	    0.4566	  0.7921	   0.4566	  0.7490	  3.3958	  7.5340	  3.1962
2010	  1	  14	  0	  0.5833	203.2140	 22.5334	 245.1146	  178.1003	 175.8902	213.7914	  9.6504	 35.4129	 32.2347	 30.0275	 30.0275	285.3468	318.2910	318.4904	318.4904	315.2987	312.7947	  6.0285	429.7981	  0.7639	   0.0324	  0.0978	    0.4566	  0.7921	   0.4566	  0.7525	  3.9000	  5.8382	  2.6862
2010	  1	  15	  0	  0.6250	216.5744	 16.8926	 124.7917	   31.2910	 115.0461	103.8605	  6.0352	 18.7178	 18.7178	 18.7178	 18.7178	297.9089	320.1207	321.6457	321.6457	316.5983	315.9388	  3.9665	325.1700	  0.6163	   0.0000	  0.0600	    0.4566	  0.7921	   0.4566	  0.7583	  4.4958	  3.7568	  1.7930
2010	  1	  16	  0	  0.6667	228.3557	  9.2837	  30.4271	    2.2573	  29.9667	 24.9491	  1.5675	  4.8690	  4.8683	  4.7949	  4.7949	304.9512	318.5768	320.6585	320.6585	315.5285	315.8555	  1.2743	180.6571	  0.4880	   0.0204	  0.0515	    0.4566	  0.7921	   0.4566	  0.7590	  4.0792	  4.3698	  2.0819
2010	  1	  17	  0	  0.7083	238.7488	  0.4398	   2.3958	    0.0273	   2.3938	  1.9578	  0.1249	  0.3841	  0.3841	  0.3841	  0.3841	298.4099	316.1216	317.9775	317.9775	315.4879	316.5131	  0.1052	 63.9988	  0.5532	   0.0000	  0.0043	    0.4566	  0.7921	   0.4566	  0.7576	  3.6250	  4.2604	  1.9753
2010	  1	  18	  0	  0.7500	248.1531	-10.1490	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	303.9543	315.8932	318.3243	318.3243	318.3243	318.3243	  0.3563	 86.6443	  0.4363	   0.0000	  0.0000	    0.4566	  0.7921	   0.4566	  0.7572	  3.5750	  0.0000	  0.0000
2010	  1	  19	  0	  0.7917	257.0611	-20.9411	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	305.4939	317.3625	319.8156	319.8156	319.8156	319.8156	  0.6770	 86.6069	  0.4363	   0.0000	  0.0000	    0.4566	  0.7921	   0.4566	  0.7582	  3.8958	  0.0000	  0.0000
2010	  1	  20	  0	  0.8333	266.0884	-32.1327	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	306.9199	318.4310	320.9262	320.9262	320.9262	320.9262	  0.9191	 86.4955	  0.4363	   0.0000	  0.0000	    0.4566	  0.7921	   0.4566	  0.7616	  4.1292	  0.0000	  0.0000
2010	  1	  21	  0	  0.8750	276.1408	-43.4505	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	306.0260	317.3791	319.8762	319.8762	319.8762	319.8762	  0.6961	 86.4646	  0.4363	   0.0000	  0.0000	    0.4566	  0.7921	   0.4566	  0.7626	  3.9000	  0.0000	  0.0000
2010	  1	  22	  0	  0.9167	288.9096	-54.4978	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	304.3327	315.8932	318.3565	318.3565	318.3565	318.3565	  0.3673	 86.5392	  0.4363	   0.0000	  0.0000	    0.4566	  0.7921	   0.4566	  0.7604	  3.5750	  0.0000	  0.0000
2010	  1	  23	  0	  0.9583	308.2038	-64.4484	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	301.3991	313.4080	315.8060	315.8060	315.8060	315.8060	 -0.1880	 86.6951	  0.4363	   0.0000	  0.0000	    0.4566	  0.7921	   0.4566	  0.7558	  3.0292	  0.0000	  0.0000
2010	  2	   0	  0	  1.0000	310.9613	-71.0680	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	295.6603	308.2258	310.5200	310.5200	310.5200	310.5200	 -1.3470	 86.8281	  0.4365	   0.0000	  0.0000	    0.4566	  0.7921	   0.4566	  0.7493	  1.8792	  0.0000	  0.0000
2010	  2	   1	  0	  1.0417	 23.3123	-70.6343	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	290.2825	303.5405	305.7247	305.7247	305.7247	305.7247	 -2.4111	 86.0374	  0.4383	   0.0000	  0.0000	    0.4566	  0.7921	   0.4566	  0.7425	  0.8292	  0.0000	  0.0000
2010	  2	   2	  0	  1.0833	 54.3562	-63.4763	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.3996	301.0926	303.2132	303.2132	303.2132	303.2132	 -2.9749	 86.2092	  0.4383	   0.0000	  0.0000	    0.4566	  0.7921	   0.4566	  0.7377	  0.2751	  0.0000	  0.0000
2010	  2	   3	  0	  1.1250	 72.6498	-53.3367	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	284.5262	298.4581	300.5297	300.5297	300.5297	300.5297	 -3.5788	 86.3280	  0.4383	   0.0000	  0.0000	    0.4566	  0.7921	   0.4566	  0.7345	 -0.3250	  0.0000	  0.0000
2010	  2	   4	  0	  1.1667	 84.9982	-42.2288	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	281.9510	296.0766	298.1057	298.1057	298.1057	298.1057	 -4.1274	 86.4317	  0.4383	   0.0000	  0.0000	    0.4566	  0.7921	   0.4566	  0.7318	 -0.8708	  0.0000	  0.0000
2010	  2	   5	  0	  1.2083	 94.8773	-30.9058	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	279.2924	293.6738	295.6549	295.6549	295.6549	295.6549	 -4.6863	 86.5605	  0.4383	   0.0000	  0.0000	    0.4566	  0.7921	   0.4566	  0.7284	 -1.4250	  0.0000	  0.0000
