Year	DOY	Hour	Min	 Dectime	 azimuth	altitude	GlobalRad	DiffuseRad	DirectRad	 Kdown2d	   Kup2d	  Ksouth	   Kwest	  Knorth	   Keast	 Ldown2d	   Lup2d	  Lsouth	   Lwest	  Lnorth	   Least	    Tmrt	      I0	      CI	SH_Ground	SH_Walls	SVF_Ground	SVF_Roof	SVF_BdVeg	Emis_Sky	      Ta	      Tg	      Tw
2010	  1	   1	  0	  0.0417	 23.7200	-70.6736	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.5559	302.5257	298.2843	298.2843	298.2843	298.2843	 -3.9282	 87.0423	  0.4363	   0.0000	  0.0000	    0.6035	  0.8647	   0.6035	  0.7464	  0.6000	  0.0000	  0.0000
2010	  1	   2	  0	  0.0833	 54.6704	-63.4617	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.5492	302.5257	298.2834	298.2834	298.2834	298.2834	 -3.9284	 87.0442	  0.4363	   0.0000	  0.0000	    0.6035	  0.8647	   0.6035	  0.7464	  0.6000	  0.0000	  0.0000
2010	  1	   3	  0	  0.1250	 72.8789	-53.2969	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.5293	302.5257	298.2808	298.2808	298.2808	298.2808	 -3.9292	 87.0498	  0.4363	   0.0000	  0.0000	    0.6035	  0.8647	   0.6035	  0.7462	  0.6000	  0.0000	  0.0000
2010	  1	   4	  0	  0.1667	 85.1787	-42.1807	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.5054	302.5257	298.2777	298.2777	298.2777	298.2777	 -3.9301	 87.0565	  0.4363	   0.0000	  0.0000	    0.6035	  0.8647	   0.6035	  0.7460	  0.6000	  0.0000	  0.0000
2010	  1	   5	  0	  0.2083	 95.0309	-30.8587	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.4492	302.5257	298.2704	298.2704	298.2704	298.2704	 -3.9324	 87.0724	  0.4363	   0.0000	  0.0000	    0.6035	  0.8647	   0.6035	  0.7455	  0.6000	  0.0000	  0.0000
2010	  1	   6	  0	  0.2500	103.9962	-19.6954	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.3581	302.5257	298.2586	298.2586	298.2586	298.2586	 -3.9359	 87.0982	  0.4363	   0.0000	  0.0000	    0.6035	  0.8647	   0.6035	  0.7448	  0.6000	  0.0000	  0.0000
2010	  1	   7	  0	  0.2917	112.9239	 -8.9410	   2.3333	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	285.3777	302.5257	298.0012	298.0012	298.0012	298.0012	 -4.0141	 87.1172	  0.4630	   0.0000	  0.0000	    0.6035	  0.8647	   0.6035	  0.7443	  0.6000	  0.0000	  0.0000
2010	  1	   8	  0	  0.3333	122.4105	  1.5366	  24.1042	  102.6358	  15.2543	 18.0889	  1.0053	  3.4335	  3.4335	  3.4335	  3.4335	259.8643	302.5257	294.7082	291.6404	291.6404	294.7082	 -4.6449	 69.3219	  0.8218	   0.0000	  0.0114	    0.6035	  0.8647	   0.6035	  0.7456	  0.6000	  1.9995	  0.0000
2010	  1	   9	  0	  0.3750	132.9383	 10.2258	  81.9271	   46.5891	  74.4395	 73.1272	  4.8879	 17.0677	 16.2723	 16.2723	 17.0703	267.8767	304.0563	296.9373	292.3173	292.3173	296.9373	 -1.7775	199.6731	  0.7310	   0.0364	  0.0837	    0.6035	  0.8647	   0.6035	  0.7471	  0.8708	  2.1698	  0.0000
2010	  1	  10	  0	  0.4167	144.8930	 17.6453	 142.2500	   39.6394	 129.3455	126.9586	  8.4522	 28.4313	 28.4313	 28.4313	 28.4313	276.3070	306.1898	299.9698	295.4854	295.5879	299.9698	  1.1180	340.5780	  0.6457	   0.0000	  0.1095	    0.6035	  0.8647	   0.6035	  0.7473	  1.4250	  2.2178	  0.2223
2010	  1	  11	  0	  0.4583	158.4247	 23.0251	 275.1667	  241.9221	 179.5252	254.5737	 12.4760	 53.3651	 41.1539	 41.1539	 46.0450	266.8014	309.9789	301.4918	297.4933	298.6847	301.4918	  4.8766	439.5210	  0.8167	   0.0588	  0.1466	    0.6035	  0.8647	   0.6035	  0.7470	  1.9708	  5.1150	  1.3611
2010	  1	  12	  0	  0.5000	173.2376	 25.8036	 343.9792	  351.8199	 190.7702	322.5149	 13.3849	 57.2092	 45.0386	 45.0250	 45.4855	265.0831	312.4543	303.3328	299.4303	302.5712	302.9385	  6.2570	489.4164	  0.8786	   0.0385	  0.1567	    0.6035	  0.8647	   0.6035	  0.7463	  2.5250	  7.3472	  2.6685
2010	  1	  13	  0	  0.5417	188.5194	 25.6330	 329.0104	  314.9694	 192.5270	307.2013	 13.2341	 52.6119	 45.4429	 45.0020	 45.0020	271.2719	315.9512	307.2704	307.2704	307.2653	303.1861	  6.8336	485.9418	  0.8535	   0.0250	  0.1566	    0.6035	  0.8647	   0.6035	  0.7490	  3.3958	  7.5319	  3.1959
2010	  1	  14	  0	  0.5833	203.2202	 22.5358	 245.1146	  178.0232	 175.9130	224.7370	 12.0592	 49.3336	 43.5734	 39.7131	 39.7131	280.3035	319.0088	310.8610	310.8610	309.7928	307.6021	  6.3702	429.8420	  0.7639	   0.0583	  0.1437	    0.6035	  0.8647	   0.6035	  0.7525	  3.9000	  5.8373	  2.6861
2010	  1	  15	  0	  0.6250	216.5802	 16.8936	 124.7917	   31.2769	 115.0500	111.1762	  7.5149	 25.2695	 25.2667	 25.2412	 25.2412	294.0077	320.1853	314.2261	314.2261	311.5492	310.9723	  3.7236	325.1888	  0.6163	   0.0037	  0.1073	    0.6035	  0.8647	   0.6035	  0.7583	  4.4958	  3.7569	  1.7933
2010	  1	  16	  0	  0.6667	228.3605	  9.2834	  30.4271	    2.2574	  29.9666	 26.8638	  1.9558	  6.5979	  6.5959	  6.4782	  6.4782	301.6733	318.8088	313.8412	313.8412	311.0818	311.3684	  0.4226	180.6517	  0.4880	   0.0332	  0.0746	    0.6035	  0.8647	   0.6035	  0.7590	  4.0792	  4.3705	  2.0825
2010	  1	  17	  0	  0.7083	238.7527	  0.4383	   2.3958	    0.0275	   2.3938	  2.1109	  0.1559	  0.5208	  0.5208	  0.5208	  0.5208	294.8131	316.1216	310.8367	310.8367	309.6593	310.5575	 -1.1689	 64.0067	  0.5533	   0.0000	  0.0078	    0.6035	  0.8647	   0.6035	  0.7576	  3.6250	  4.2623	  1.9765
2010	  1	  18	  0	  0.7500	248.1559	-10.1515	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	301.6301	315.8932	311.6422	311.6422	311.6422	311.6422	 -0.9502	 86.6939	  0.4363	   0.0000	  0.0000	    0.6035	  0.8647	   0.6035	  0.7572	  3.5750	  0.0000	  0.0000
2010	  1	  19	  0	  0.7917	257.0629	-20.9444	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	303.1691	317.3625	313.1094	313.1094	313.1094	313.1094	 -0.6295	 86.6565	  0.4363	   0.0000	  0.0000	    0.6035	  0.8647	   0.6035	  0.7582	  3.8958	  0.0000	  0.0000
2010	  1	  20	  0	  0.8333	266.0892	-32.1368	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	304.6195	318.4310	314.2195	314.2195	314.2195	314.2195	 -0.3836	 86.5450	  0.4363	   0.0000	  0.0000	    0.6035	  0.8647	   0.6035	  0.7616	  4.1292	  0.0000	  0.0000
2010	  1	  21	  0	  0.8750	276.1408	-43.4553	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	303.7430	317.3791	313.1983	313.1983	313.1983	313.1983	 -0.6041	 86.5141	  0.4363	   0.0000	  0.0000	    0.6035	  0.8647	   0.6035	  0.7626	  3.9000	  0.0000	  0.0000
2010	  1	  22	  0	  0.9167	288.9094	-54.5034	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	302.0393	315.8932	311.6954	311.6954	311.6954	311.6954	 -0.9346	 86.5887	  0.4363	   0.0000	  0.0000	    0.6035	  0.8647	   0.6035	  0.7604	  3.5750	  0.0000	  0.0000
2010	  1	  23	  0	  0.9583	308.2060	-64.4546	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	299.0798	313.4080	309.1674	309.1674	309.1674	309.1674	 -1.4939	 86.7447	  0.4363	   0.0000	  0.0000	    0.6035	  0.8647	   0.6035	  0.7558	  3.0292	  0.0000	  0.0000
2010	  2	   0	  0	  1.0000	310.9730	-71.0736	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	293.3174	308.2258	303.9491	303.9491	303.9491	303.9491	 -2.6569	 86.8738	  0.4364	   0.0000	  0.0000	    0.6035	  0.8647	   0.6035	  0.7493	  1.8792	  0.0000	  0.0000
2010	  2	   1	  0	  1.0417	 23.3325	-70.6366	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.8977	303.5405	299.2039	299.2039	299.2039	299.2039	 -3.7273	 86.0385	  0.4383	   0.0000	  0.0000	    0.6035	  0.8647	   0.6035	  0.7425	  0.8292	  0.0000	  0.0000
2010	  2	   2	  0	  1.0833	 54.3726	-63.4754	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	284.9899	301.0926	296.7149	296.7149	296.7149	296.7149	 -4.2953	 86.2103	  0.4383	   0.0000	  0.0000	    0.6035	  0.8647	   0.6035	  0.7377	  0.2751	  0.0000	  0.0000
2010	  2	   3	  0	  1.1250	 72.6613	-53.3338	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	282.1083	298.4581	294.0682	294.0682	294.0682	294.0682	 -4.9008	 86.3291	  0.4383	   0.0000	  0.0000	    0.6035	  0.8647	   0.6035	  0.7345	 -0.3250	  0.0000	  0.0000
2010	  2	   4	  0	  1.1667	 85.0065	-42.2248	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	279.5275	296.0766	291.6789	291.6789	291.6789	291.6789	 -5.4507	 86.4329	  0.4383	   0.0000	  0.0000	    0.6035	  0.8647	   0.6035	  0.7318	 -0.8708	  0.0000	  0.0000
2010	  2	   5	  0	  1.2083	 94.8836	-30.9010	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	276.8583	293.6738	289.2597	289.2597	289.2597	289.2597	 -6.0117	 86.5616	  0.4383	   0.0000	  0.0000	    0.6035	  0.8647	   0.6035	  0.7284	 -1.4250	  0.0000	  0.0000
2010	  2	   6	  0	  1.2500	103.8580	-19.7357	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	274.3890	291.3209	286.9096	286.9096	286.9096	286.9096	 -6.5585	 86.6454	  0.4383	   0.0000	  0.0000	    0.6035	  0.8647	   0.6035	  0.7262	 -1.9708	  0.0000	  0.0000
2010	  2	   7	  0	  1.2917	112.7910	 -8.9725	   4.4479	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	269.4854	290.3370	285.4236	285.4236	285.4236	285.4236	 -6.9459	 86.7064	  0.4896	   0.0000	  0.0000	    0.6035	  0.8647	   0.6035	  0.7247	 -2.2000	  0.0000	  0.0000
2010	  2	   8	  0	  1.3333	122.2765	  1.5186	  47.8125	  464.2728	  12.2620	 39.3816	  0.8658	  3.3102	  3.3102	  3.3102	  3.3102	240.2315	291.5000	282.6246	279.6649	279.6649	282.6246	 -7.3225	 69.4025	  0.8958	   0.0000	  0.0114	    0.6035	  0.8647	   0.6035	  0.7237	 -1.9292	  2.5865	  0.0000
2010	  2	   9	  0	  1.3750	132.8007	 10.2242	 167.5208	  686.3159	  49.8873	162.5374	  3.9860	 28.9210	 13.6642	 13.6642	 28.8206	233.1749	293.4465	283.0689	278.6199	278.6199	283.0689	 -3.6021	201.8004	  1.0000	   0.0365	  0.0834	    0.6035	  0.8647	   0.6035	  0.7233	 -1.7000	  5.6365	  0.0000
2010	  2	  10	  0	  1.4167	144.7528	 17.6649	 237.5625	  380.0794	 124.9657	223.6015	  8.4075	 29.8334	 29.7391	 29.7391	 29.8211	237.0234	291.3285	282.0974	278.0488	278.2522	282.0974	 -1.8598	344.9543	  0.9248	   0.0003	  0.1098	    0.6035	  0.8647	   0.6035	  0.7217	 -1.9708	  5.8565	  0.4968
2010	  2	  11	  0	  1.4583	158.2857	 23.0692	 228.8438	  123.1585	 181.5886	207.6125	 12.2276	 46.7714	 40.3686	 40.3686	 43.0855	252.9994	291.2011	283.6943	279.7236	280.3932	283.6943	  0.3536	445.7657	  0.7081	   0.0590	  0.1469	    0.6035	  0.8647	   0.6035	  0.7202	 -2.2000	  3.3453	  0.8538
2010	  2	  12	  0	  1.5000	173.1086	 25.8736	 202.4375	   17.8047	 194.6895	179.3262	 12.7325	 43.0727	 42.3031	 42.3024	 42.3205	259.8781	288.1592	282.1339	278.2416	278.8391	281.7720	 -0.1865	496.7762	  0.5830	   0.0378	  0.1572	    0.6035	  0.8647	   0.6035	  0.7191	 -2.7958	  2.1433	  0.7804
