Year	DOY	Hour	Min	 Dectime	  HDD1_h	  HDD2_c	HDD3_Tmean	HDD4_T5d	   P_day	  DaysSR	GDD_EveTr	GDD_DecTr	GDD_Grass	SDD_EveTr	SDD_DecTr	SDD_Grass	    Tmin	    Tmax	   DLHrs	LAI_EveTr	LAI_DecTr	LAI_Grass	DecidCap	Porosity	AlbEveTr	AlbDecTr	AlbGrass	WU_EveTr1	WU_EveTr2	WU_EveTr3	WU_DecTr1	WU_DecTr2	WU_DecTr3	WU_Grass1	WU_Grass2	WU_Grass3	LAIlumps	 AlbSnow	DensSnow_Paved	DensSnow_Bldgs	DensSnow_EveTr	DensSnow_DecTr	DensSnow_Grass	DensSnow_BSoil	DensSnow_Water	      a1	      a2	      a3
2010	 42	  23	 55	 41.9965	  6.8533	  0.0000	    0.1711	 -0.6780	  0.0208	  0.0000	   0.0000	   0.0000	   0.0000	-450.0000	-450.0000	-450.0000	 -2.2000	  2.2000	 10.7500	   4.0038	   1.0036	   1.6036	  0.3004	  0.1994	  0.1000	  0.1200	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 43	  23	 55	 42.9965	  7.9556	  0.0000	   -0.9312	 -0.7287	  0.0000	  1.0000	   0.0000	   0.0000	   0.0000	-450.0000	-450.0000	-450.0000	 -3.3000	  2.2000	 10.8333	   4.0038	   1.0036	   1.6036	  0.3004	  0.1994	  0.1000	  0.1200	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 44	  23	 55	 43.9965	  9.2960	  0.0000	   -2.2716	 -1.0373	  0.0000	  2.0000	   0.0000	   0.0000	   0.0000	-450.0000	-450.0000	-450.0000	 -3.9000	  0.0010	 10.5000	   4.0038	   1.0036	   1.6036	  0.3004	  0.1994	  0.1000	  0.1200	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 45	  23	 55	 44.9965	  6.8662	  0.0000	    0.1582	 -0.7982	  0.0000	  3.0000	   0.0000	   0.0000	   0.0000	-450.0000	-450.0000	-450.0000	 -2.8000	  3.9000	 10.8333	   4.0038	   1.0036	   1.6036	  0.3004	  0.1994	  0.1000	  0.1200	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 46	  23	 55	 45.9965	  7.1069	  0.0000	   -0.0825	 -0.6550	  1.9242	  0.0000	   0.0000	   0.0000	   0.0000	-450.0000	-450.0000	-450.0000	 -2.8000	  2.2000	 10.8333	   4.0038	   1.0036	   1.6036	  0.3004	  0.1994	  0.1000	  0.1200	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 47	  23	 55	 46.9965	  6.8527	  0.0000	    0.1717	 -0.4897	 10.2558	  0.0000	   0.0000	   0.0000	   0.0000	-450.0000	-450.0000	-450.0000	 -1.0583	  1.1000	  9.8333	   4.0038	   1.0036	   1.6036	  0.3004	  0.1994	  0.1000	  0.1200	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 48	  23	 55	 47.9965	  7.5175	  0.0000	   -0.4931	 -0.4904	  0.0000	  1.0000	   0.0000	   0.0000	   0.0000	-450.0000	-450.0000	-450.0000	 -3.3000	  1.1000	  9.8333	   4.0038	   1.0036	   1.6036	  0.3004	  0.1994	  0.1000	  0.1200	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 49	  23	 55	 48.9965	  4.8300	  0.0000	    2.1944	  0.0466	  0.0000	  2.0000	   0.0000	   0.0000	   0.0000	-450.0000	-450.0000	-450.0000	  0.0010	  4.4000	 10.8333	   4.0038	   1.0036	   1.6036	  0.3004	  0.1994	  0.1000	  0.1200	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 50	  23	 55	 49.9965	  3.2444	  0.0000	    3.7800	  0.7933	  0.0000	  3.0000	   0.0000	   0.0000	   0.0000	-450.0000	-450.0000	-450.0000	  1.7000	  6.1000	 10.5833	   4.0038	   1.0036	   1.6036	  0.3004	  0.1994	  0.1000	  0.1200	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 51	  23	 55	 50.9965	  2.8957	  0.0025	    4.1312	  1.4608	  0.0000	  4.0000	   0.0000	   0.0000	   0.0000	-450.0000	-450.0000	-450.0000	  1.7000	  7.2000	 11.0000	   4.0038	   1.0036	   1.6036	  0.3004	  0.1994	  0.1000	  0.1200	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 52	  23	 55	 51.9965	  3.0017	  0.1205	    4.1432	  1.9973	  0.0000	  5.0000	   0.0000	   0.0000	   0.0000	-450.0000	-450.0000	-450.0000	  0.6000	  7.8000	 11.2500	   4.0038	   1.0036	   1.6036	  0.3004	  0.1994	  0.1000	  0.1200	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 53	  23	 55	 52.9965	  4.8697	  0.0000	    2.1547	  2.0288	  0.9467	  0.0000	   0.0000	   0.0000	   0.0000	-450.0000	-450.0000	-450.0000	 -1.7000	  5.6000	 10.9167	   4.0038	   1.0036	   1.6036	  0.3004	  0.1994	  0.1000	  0.1200	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 54	  23	 55	 53.9965	  4.0474	  0.0000	    2.9770	  2.2184	 28.4892	  0.0000	   0.0000	   0.0000	   0.0000	-450.0000	-450.0000	-450.0000	  2.2000	  3.9000	 10.6667	   4.0038	   1.0036	   1.6036	  0.3004	  0.1994	  0.1000	  0.1200	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 55	  23	 55	 54.9965	  2.9477	  0.0000	    4.0767	  2.5901	 12.7042	  0.0000	   0.0000	   0.0000	   0.0000	-450.0000	-450.0000	-450.0000	  3.3000	  5.0000	 10.2500	   4.0038	   1.0036	   1.6036	  0.3004	  0.1994	  0.1000	  0.1200	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 56	  23	 55	 55.9965	  5.8419	  0.0000	    1.1825	  2.3086	 39.7417	  0.0000	   0.0000	   0.0000	   0.0000	-450.0000	-450.0000	-450.0000	 -2.2000	  3.3000	  7.8333	   4.0038	   1.0036	   1.6036	  0.3004	  0.1994	  0.1000	  0.1200	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 57	  23	 55	 56.9965	  8.2240	  0.0000	   -1.1996	  1.6069	 21.7383	  0.0000	   0.0000	   0.0000	   0.0000	-450.0000	-450.0000	-450.0000	 -3.9000	  1.1000	 10.6667	   4.0038	   1.0036	   1.6036	  0.3004	  0.1994	  0.1000	  0.1200	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 58	  23	 55	 57.9965	  6.4514	  0.0000	    0.5730	  1.4001	  0.0000	  1.0000	   0.0000	   0.0000	   0.0000	-450.0000	-450.0000	-450.0000	 -1.1000	  2.2000	 11.5000	   4.0038	   1.0036	   1.6036	  0.3004	  0.1994	  0.1000	  0.1200	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 59	  23	 55	 58.9965	  4.9307	  0.0000	    2.0936	  1.5388	  0.0000	  2.0000	   0.0000	   0.0000	   0.0000	-450.0000	-450.0000	-450.0000	 -0.6000	  3.9000	 11.3333	   4.0038	   1.0036	   1.6036	  0.3004	  0.1994	  0.1000	  0.1200	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 60	  23	 55	 59.9965	  2.1323	  0.3809	    5.2730	  2.2857	  0.0000	  3.0000	   0.0000	   0.0000	   0.0000	-450.0000	-450.0000	-450.0000	  2.2000	  9.4000	 11.8333	   4.0038	   1.0036	   1.6036	  0.3004	  0.1994	  0.1000	  0.1200	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 61	  23	 55	 60.9965	  2.6246	  0.1117	    4.5115	  2.7308	  0.0000	  4.0000	   0.0000	   0.0000	   0.0000	-450.0000	-450.0000	-450.0000	  1.1000	  8.3000	 11.5833	   4.0038	   1.0036	   1.6036	  0.3004	  0.1994	  0.1000	  0.1200	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 62	  23	 55	 61.9965	  3.6866	  0.0000	    3.3378	  2.8522	  0.7600	  0.0000	   0.0000	   0.0000	   0.0000	-450.0000	-450.0000	-450.0000	  1.1000	  4.4000	 10.2500	   4.0038	   1.0036	   1.6036	  0.3004	  0.1994	  0.1000	  0.1200	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 63	  23	 55	 62.9965	  2.2343	  0.2981	    5.0882	  3.2994	  0.0000	  1.0000	   0.0000	   0.0000	   0.0000	-450.0000	-450.0000	-450.0000	  2.2000	  8.9000	 11.4167	   4.0038	   1.0036	   1.6036	  0.3004	  0.1994	  0.1000	  0.1200	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 64	  23	 55	 63.9965	  2.8120	  0.1852	    4.3976	  3.5190	  0.0000	  2.0000	   0.0000	   0.0000	   0.0000	-450.0000	-450.0000	-450.0000	  1.7000	  8.9000	 11.4167	   4.0038	   1.0036	   1.6036	  0.3004	  0.1994	  0.1000	  0.1200	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 65	  23	 55	 64.9965	  2.4901	  1.5361	    6.0704	  4.0293	  0.0000	  3.0000	   0.0000	   0.0000	   0.0000	-450.0000	-450.0000	-450.0000	 -0.6000	 12.2000	 12.2500	   4.0038	   1.0036	   1.6036	  0.3004	  0.1994	  0.1000	  0.1200	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1979	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 66	  23	 55	 65.9965	  1.2727	  2.8081	    8.5598	  4.9354	  0.0000	  4.0000	   2.3000	   2.3000	   2.3000	-450.0000	-450.0000	-450.0000	  2.2000	 14.4000	 12.1667	   4.0062	   1.0059	   1.6060	  0.3007	  0.1990	  0.1000	  0.1201	  0.1800	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1983	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 67	  23	 55	 66.9965	  0.1866	  4.0296	   10.8674	  6.1218	  0.0000	  5.0000	   6.6000	   6.6000	   6.6000	-450.0000	-450.0000	-450.0000	  3.9000	 16.7000	 12.2500	   4.0132	   1.0125	   1.6127	  0.3014	  0.1978	  0.1000	  0.1202	  0.1801	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.1995	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 68	  23	 55	 67.9965	  0.1817	  3.5221	   10.3648	  6.9704	  0.0000	  6.0000	  11.1500	  11.1500	  11.1500	-450.0000	-450.0000	-450.0000	  5.0000	 16.1000	 12.2500	   4.0249	   1.0236	   1.6241	  0.3026	  0.1958	  0.1000	  0.1203	  0.1802	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.2015	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 69	  23	 55	 68.9965	  1.0525	  1.3079	    7.2798	  7.0323	  0.0000	  7.0000	  12.3500	  12.3500	  12.3500	-450.0000	-450.0000	-450.0000	  3.3000	 11.1000	 11.9167	   4.0380	   1.0360	   1.6366	  0.3040	  0.1936	  0.1000	  0.1205	  0.1803	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.2037	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 70	  23	 55	 69.9965	  0.0577	  1.5630	    8.5296	  7.3318	  0.0000	  8.0000	  14.9500	  14.9500	  14.9500	-450.0000	-450.0000	-450.0000	  6.1000	 11.1000	 10.5833	   4.0538	   1.0509	   1.6519	  0.3057	  0.1909	  0.1000	  0.1207	  0.1804	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.2064	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 71	  23	 55	 70.9965	  0.5009	  0.4117	    6.9352	  7.2524	 12.6367	  0.0000	  16.2000	  16.2000	  16.2000	-450.0000	-450.0000	-450.0000	  5.6000	  8.9000	 10.6667	   4.0709	   1.0672	   1.6684	  0.3075	  0.1881	  0.1000	  0.1209	  0.1805	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.2093	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 72	  23	 55	 71.9965	  0.6835	  1.7053	    8.0462	  7.4112	 44.1475	  0.0000	  17.7000	  17.7000	  17.7000	-450.0000	-450.0000	-450.0000	  4.4000	 10.6000	  9.9167	   4.0897	   1.0849	   1.6865	  0.3094	  0.1849	  0.1000	  0.1211	  0.1806	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.2125	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 73	  23	 55	 72.9965	  0.0996	  1.2604	    8.1852	  7.5660	  9.4325	  0.0000	  19.5458	  19.5458	  19.5458	-450.0000	-450.0000	-450.0000	  5.6917	 10.0000	 10.5833	   4.1103	   1.1045	   1.7064	  0.3116	  0.1814	  0.1000	  0.1214	  0.1807	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.2161	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 74	  23	 55	 73.9965	  0.8254	  0.0268	    6.2258	  7.2979	  6.8933	  0.0000	  19.9458	  19.9458	  19.9458	-450.0000	-450.0000	-450.0000	  5.6000	  7.2000	  8.8333	   4.1315	   1.1246	   1.7268	  0.3138	  0.1779	  0.1000	  0.1217	  0.1809	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.2197	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 75	  23	 55	 74.9965	  0.1484	  3.2258	   10.1017	  7.8587	  0.0000	  1.0000	  25.0458	  25.0458	  25.0458	-450.0000	-450.0000	-450.0000	  5.0000	 17.2000	 12.5833	   4.1580	   1.1497	   1.7524	  0.3166	  0.1734	  0.1000	  0.1220	  0.1811	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.2242	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 76	  23	 55	 75.9965	  0.8316	  3.2444	    9.4371	  8.1744	  0.0000	  2.0000	  29.0458	  29.0458	  29.0458	-450.0000	-450.0000	-450.0000	  2.8000	 17.2000	 12.5833	   4.1887	   1.1789	   1.7821	  0.3199	  0.1682	  0.1000	  0.1224	  0.1813	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.2295	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 77	  23	 55	 76.9965	  0.1427	  3.8359	   10.7176	  8.6830	  0.0000	  3.0000	  35.2958	  35.2958	  35.2958	-450.0000	-450.0000	-450.0000	  5.6000	 18.9000	 12.5833	   4.2261	   1.2145	   1.8182	  0.3238	  0.1619	  0.1000	  0.1229	  0.1815	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.2359	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 78	  23	 55	 77.9965	  0.1330	  5.0116	   11.9030	  9.3270	  0.0000	  4.0000	  42.3458	  42.3458	  42.3458	-450.0000	-450.0000	-450.0000	  6.1000	 20.0000	 12.5000	   4.2709	   1.2571	   1.8616	  0.3286	  0.1543	  0.1000	  0.1234	  0.1818	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.2436	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 79	  23	 55	 78.9965	  0.0000	  5.9427	   12.9671	 10.0550	  0.0000	  5.0000	  50.4958	  50.4958	  50.4958	   0.0000	   0.0000	   0.0000	  8.3000	 20.0000	 12.5833	   4.3245	   1.3081	   1.9134	  0.3342	  0.1452	  0.1000	  0.1241	  0.1822	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.2527	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 80	  23	 55	 79.9965	  0.0000	  3.8488	   10.8732	 10.2187	  0.0000	  6.0000	  55.3458	  55.3458	  55.3458	   0.0000	   0.0000	   0.0000	  7.8000	 13.9000	 12.2500	   4.3831	   1.3640	   1.9702	  0.3404	  0.1353	  0.1000	  0.1249	  0.1826	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.2628	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	 81	  23	 55	 80.9965	  0.0000	  4.0808	   11.1052	 10.3960	 26.1075	  0.0000	  60.7458	  60.7458	  60.7458	   0.0000	   0.0000	   0.0000	  8.9000	 13.9000	 11.0833	   4.4476	   1.4255	   2.0326	  0.3473	  0.1243	  0.1000	  0.1257	  0.1830	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.2739	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	 82	  23	 55	 81.9965	  0.0000	  2.1678	    9.1922	 10.1552	  2.5625	  0.0000	  63.9458	  63.9458	  63.9458	   0.0000	   0.0000	   0.0000	  7.8000	 10.6000	 11.7500	   4.5155	   1.4904	   2.0984	  0.3545	  0.1128	  0.1000	  0.1265	  0.1835	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.2856	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	 83	  23	 55	 82.9965	  0.0577	  4.0006	   10.9672	 10.3176	  0.0000	  1.0000	  69.3458	  69.3458	  69.3458	   0.0000	   0.0000	   0.0000	  6.7000	 16.1000	 12.6667	   4.5891	   1.5609	   2.1698	  0.3623	  0.1003	  0.1000	  0.1275	  0.1840	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.2983	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	 84	  23	 55	 83.9965	  0.0859	  2.1829	    9.1214	 10.0784	  0.2292	  0.0000	  72.2458	  72.2458	  72.2458	   0.0000	   0.0000	   0.0000	  6.1000	 11.7000	 11.8333	   4.6659	   1.6344	   2.2443	  0.3705	  0.1000	  0.1000	  0.1285	  0.1845	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.3115	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	 85	  23	 55	 84.9965	  1.5680	  0.6992	    6.1556	  9.2938	  1.2808	  0.0000	  73.2167	  73.2167	  73.2167	   0.0000	   0.0000	   0.0000	  1.7417	 12.2000	 12.3333	   4.7438	   1.7091	   2.3200	  0.3788	  0.1000	  0.1000	  0.1295	  0.1850	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.3250	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.3493	  0.3216	-21.7243
2010	 86	  23	 55	 85.9965	  5.7742	  0.0000	    1.2502	  7.6851	  0.0000	  1.0000	  73.2167	  73.2167	  73.2167	   0.0000	   0.0000	   0.0000	 -1.7000	  3.3000	 12.6667	   4.8217	   1.7839	   2.3957	  0.3871	  0.1000	  0.1000	  0.1305	  0.1856	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.3384	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 87	  23	 55	 86.9965	  1.4162	  0.3834	    5.9916	  7.3464	  3.3175	  0.0000	  73.2167	  73.2167	  73.2167	   0.0000	   0.0000	   0.0000	  1.7000	  8.8500	 12.5000	   4.8997	   1.8588	   2.4715	  0.3954	  0.1000	  0.1000	  0.1315	  0.1861	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.3519	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 88	  23	 55	 87.9965	  0.0000	  2.9564	    9.9808	  7.8733	 52.9667	  0.0000	  76.9167	  76.9167	  76.9167	   0.0000	   0.0000	   0.0000	  8.3000	 11.1000	 10.6667	   4.9816	   1.9377	   2.5513	  0.4042	  0.1000	  0.1000	  0.1325	  0.1866	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.3661	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
2010	 89	  23	 55	 88.9965	  0.1931	  0.5185	    7.3498	  7.7686	 58.2250	  0.0000	  79.5167	  79.5167	  79.5167	   0.0000	   0.0000	   0.0000	  6.1000	 11.1000	 10.5833	   5.0664	   2.0193	   2.6338	  0.4133	  0.1000	  0.1000	  0.1336	  0.1872	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	  0.3808	  0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	        0.0000	  0.4100	  0.3216	  8.5074
