Year	DOY	Hour	Min	 Dectime	   Kdown	     Kup	   Ldown	     Lup	   Tsurf	      QN	      QF	      QS	      QH	      QE	    Rain	     Irr	    Evap	      RO	   TotCh	  SurfCh	   State	NWtrState	Drainage	     SMD	  Zenith	 Azimuth	 AlbBulk	    Fcld	     LAI	   UStar	     Lob	      Fc	      Ts	      T2	      Q2	     U10	     RH2
2010	  1	  11	  0	  0.4583	275.1667	 30.9507	288.7725	341.8950	  6.3150	191.0934	391.1019	155.0705	419.2826	  7.8422	  0.0000	  0.0000	  0.0113	  0.0003	 -0.0116	 -0.0116	  0.0098	   0.0098	  0.0003	  0.0000	 65.2396	165.0406	  0.1125	  0.5604	  0.0656	  0.4728	-22.9606	  0.0000	 25.0466	  6.0289	  4.0069	  0.0007	 69.0120
2010	  1	  12	  0	  0.5000	343.9792	 38.6908	287.6085	349.1405	  7.8954	243.7564	393.6163	194.6804	436.3297	  6.3626	  0.0000	  0.0000	  0.0092	  0.0001	 -0.0093	 -0.0082	  0.0016	   0.0016	  0.0001	  0.0011	 63.7790	180.2382	  0.1125	  0.5195	  0.0656	  0.4457	-18.2540	  0.0000	 27.3563	  6.8527	  3.9846	  0.0007	 64.4851
2010	  1	  13	  0	  0.5417	329.0104	 37.0071	291.1595	352.1947	  8.4929	230.9682	395.5020	182.9503	437.5678	  5.9521	  0.0000	  0.0000	  0.0086	  0.0000	 -0.0086	 -0.0010	  0.0006	   0.0006	  0.0000	  0.0087	 65.3254	195.4203	  0.1125	  0.5131	  0.0656	  0.4803	-22.7852	  0.0000	 27.5504	  7.6198	  4.1803	  0.0007	 63.8643
2010	  1	  14	  0	  0.5833	245.1146	 27.5705	295.8833	348.8221	  7.7017	164.6053	403.1707	129.5010	433.3806	  4.8943	  0.0000	  0.0000	  0.0071	  0.0000	 -0.0071	 -0.0006	  0.0000	   0.0000	  0.0000	  0.0152	 69.6714	209.5922	  0.1125	  0.5377	  0.0656	  0.6026	-46.1737	  0.0000	 25.1856	  7.9973	  4.4073	  0.0009	 65.6302
2010	  1	  15	  0	  0.6250	124.7917	 14.0366	303.7175	343.5123	  6.4393	 70.9603	422.0280	 55.4594	434.0119	  3.5170	  0.0000	  0.0000	  0.0051	  0.0000	 -0.0051	  0.0000	  0.0000	   0.0000	  0.0000	  0.0202	 76.3160	222.2264	  0.1125	  0.5916	  0.0656	  0.6198	-49.6012	  0.0000	 25.4908	  8.6075	  4.7948	  0.0009	 68.4477
2010	  1	  16	  0	  0.6667	 30.4271	  3.4224	305.1727	335.0412	  4.5571	 -2.8638	445.9141	 -2.4507	444.2477	  1.2532	  0.0000	  0.0000	  0.0018	  0.0000	 -0.0018	  0.0000	  0.0000	   0.0000	  0.0000	  0.0221	 84.6375	233.3190	  0.1125	  0.6306	  0.0656	  0.5697	-37.3177	  0.0000	 26.4999	  8.2212	  4.8268	  0.0008	 70.7495
2010	  1	  17	  0	  0.7083	  2.3958	  0.2695	303.4401	330.8884	  3.6631	-25.3219	439.2511	-19.3146	431.6672	  1.5766	  0.0000	  0.0000	  0.0023	  0.0000	 -0.0023	  0.0000	  0.0000	   0.0000	  0.0000	  0.0243	 94.3601	243.1836	  0.1125	  0.6362	  0.0656	  0.5360	-32.0217	  0.0000	 26.1441	  7.6928	  4.7228	  0.0008	 71.7852
2010	  1	  18	  0	  0.7500	  0.0000	  0.0000	302.8622	330.4542	  3.5750	-27.5920	381.2961	-18.0433	369.4892	  2.2583	  0.0000	  0.0000	  0.0033	  0.0000	 -0.0033	  0.0000	  0.0000	   0.0000	  0.0000	  0.0276	105.0069	252.2716	  0.1125	  0.6323	  0.0656	  0.5008	-30.5635	  0.0000	 23.7486	  7.2449	  4.6991	  0.0007	 73.6517
2010	  1	  19	  0	  0.7917	  0.0000	  0.0000	304.1489	331.9825	  3.8958	-27.8337	319.4439	-14.6793	304.4876	  1.8020	  0.0000	  0.0000	  0.0026	  0.0000	 -0.0026	  0.0000	  0.0000	   0.0000	  0.0000	  0.0302	116.0215	261.1193	  0.1125	  0.6292	  0.0656	  0.5820	-59.7571	  0.0000	 19.4708	  7.1432	  4.7739	  0.0008	 75.3318
2010	  1	  20	  0	  0.8333	  0.0000	  0.0000	309.0391	333.3717	  4.1292	-24.3326	277.4548	 -9.3299	260.9959	  1.4562	  0.0000	  0.0000	  0.0021	  0.0000	 -0.0021	  0.0000	  0.0000	   0.0000	  0.0000	  0.0323	127.3209	270.4280	  0.1125	  0.6725	  0.0656	  0.6453	-92.4542	  0.0000	 16.7791	  7.0667	  5.0042	  0.0009	 79.4049
2010	  1	  21	  0	  0.8750	  0.0000	  0.0000	310.9433	332.4758	  3.9000	-21.5325	257.8432	 -5.1849	240.3350	  1.1606	  0.0000	  0.0000	  0.0017	  0.0000	 -0.0017	  0.0000	  0.0000	   0.0000	  0.0000	  0.0340	138.5967	281.3398	  0.1125	  0.7079	  0.0656	  0.7703	-174.6958	  0.0000	 14.4464	  6.9080	  5.0686	  0.0006	 81.2908
2010	  1	  22	  0	  0.9167	  0.0000	  0.0000	307.8840	330.8067	  3.5750	-22.9227	248.2888	 -4.9547	229.2012	  1.1196	  0.0000	  0.0000	  0.0016	  0.0000	 -0.0016	  0.0000	  0.0000	   0.0000	  0.0000	  0.0356	149.3441	296.2008	  0.1125	  0.6905	  0.0656	  0.7473	-166.5977	  0.0000	 13.8229	  6.4567	  4.9111	  0.0007	 81.2451
2010	  1	  23	  0	  0.9583	  0.0000	  0.0000	301.2891	327.9113	  3.0292	-26.6222	225.0313	 -7.0439	204.4260	  1.0270	  0.0000	  0.0000	  0.0015	  0.0000	 -0.0015	  0.0000	  0.0000	   0.0000	  0.0000	  0.0371	158.3209	320.4190	  0.1125	  0.6446	  0.0656	  0.7332	-177.2744	  0.0000	 12.3193	  5.7223	  4.5909	  0.0006	 79.9172
2010	  2	   0	  0	  1.0000	  0.0000	  0.0000	292.2787	322.2067	  1.8792	-29.9280	205.2098	 -9.1998	168.5499	 15.9318	  0.2500	  0.0000	  0.0230	  0.0201	  0.2069	  0.2068	  0.2068	   0.2068	  0.0217	  0.0369	162.2559	  0.5231	  0.1125	  0.6042	  0.0656	  0.8283	-306.6992	  0.0000	  8.9717	  4.5899	  4.3075	  0.0002	 81.1819
2010	  2	   1	  0	  1.0417	  0.0000	  0.0000	282.6028	316.9416	  0.8292	-34.3389	242.0169	-12.1789	191.2925	 28.5645	  0.0000	  0.0000	  0.0411	  0.0380	 -0.0792	 -0.0795	  0.1273	   0.1273	  0.0410	  0.0366	158.1467	 40.3014	  0.1125	  0.5510	  0.0656	  0.9342	-388.9967	  0.0000	  8.2453	  4.0612	  4.0107	  0.0001	 78.4255
2010	  2	   2	  0	  1.0833	  0.0000	  0.0000	275.5192	314.0485	  0.2751	-38.5294	203.5305	-15.1290	163.0355	 17.0947	  0.0000	  0.0000	  0.0246	  0.0103	 -0.0349	 -0.0352	  0.0921	   0.0921	  0.0113	  0.0363	149.1020	 64.1940	  0.1125	  0.5014	  0.0656	  1.0807	-698.6433	  0.0000	  6.0282	  3.2241	  3.6014	  0.0000	 74.7040
2010	  2	   3	  0	  1.1250	  0.0000	  0.0000	270.7977	311.1385	 -0.3250	-40.3408	199.9504	-16.2663	163.2572	 12.6186	  0.0000	  0.0000	  0.0182	  0.0039	 -0.0221	 -0.0223	  0.0698	   0.0698	  0.0044	  0.0361	138.3273	 78.9193	  0.1125	  0.4801	  0.0656	  1.1595	-854.7380	  0.0000	  5.1483	  2.4573	  3.3404	  0.0000	 73.1898
2010	  2	   4	  0	  1.1667	  0.0000	  0.0000	266.6901	308.5193	 -0.8708	-41.8292	201.9195	-17.0848	167.3608	  9.8142	  0.0000	  0.0000	  0.0141	  0.0016	 -0.0157	 -0.0159	  0.0539	   0.0539	  0.0019	  0.0359	127.0432	 89.7714	  0.1125	  0.4627	  0.0656	  1.2079	-943.3707	  0.0000	  4.5726	  1.8794	  3.1376	  0.0000	 71.6465
2010	  2	   5	  0	  1.2083	  0.0000	  0.0000	261.6314	305.8123	 -1.4250	-44.1810	215.8820	-18.5604	182.0597	  8.2017	  0.0000	  0.0000	  0.0118	  0.0000	 -0.0118	 -0.0120	  0.0419	   0.0419	  0.0002	  0.0357	115.7460	 99.0541	  0.1125	  0.4354	  0.0656	  1.1848	-823.5669	  0.0000	  4.5565	  1.5947	  2.9202	  0.0000	 68.0769
2010	  2	   6	  0	  1.2500	  0.0000	  0.0000	258.3499	303.2792	 -1.9708	-44.9293	267.2569	-18.9656	233.8721	  7.4211	  0.0000	  0.0000	  0.0107	  0.0000	 -0.0107	 -0.0108	  0.0311	   0.0311	  0.0002	  0.0355	104.7326	107.9005	  0.1125	  0.4262	  0.0656	  1.1018	-518.5892	  0.0000	  6.0226	  2.0400	  2.7882	  0.0000	 62.9784
2010	  2	   7	  0	  1.2917	  4.4479	  0.5003	256.0044	302.4672	 -2.1248	-42.5152	400.7958	-17.0544	368.1641	  7.1709	  0.0000	  0.0000	  0.0103	  0.0000	 -0.0103	 -0.0104	  0.0207	   0.0207	  0.0001	  0.0354	 94.0400	116.9988	  0.1125	  0.4121	  0.0656	  1.0943	-323.8034	  0.0000	 10.2112	  2.3330	  2.6734	  0.0002	 59.1799
2010	  2	   8	  0	  1.3333	 47.8125	  5.3780	254.7856	306.5990	 -1.1275	 -9.3788	541.3160	  7.1078	518.5649	  6.2646	  0.0000	  0.0000	  0.0090	  0.0000	 -0.0090	 -0.0091	  0.0117	   0.0117	  0.0001	  0.0354	 84.3944	126.8832	  0.1125	  0.3875	  0.0656	  1.1294	-249.3822	  0.0000	 15.0258	  3.5357	  2.6060	  0.0004	 52.9441
2010	  2	   9	  0	  1.3750	167.5208	 18.8427	254.3833	316.0352	  1.0764	 87.0261	588.5738	 78.9860	591.8437	  4.7702	  0.0000	  0.0000	  0.0068	  0.0000	 -0.0068	 -0.0069	  0.0048	   0.0048	  0.0000	  0.0354	 76.0901	138.0129	  0.1125	  0.3734	  0.0656	  1.2654	-308.2317	  0.0000	 16.2362	  4.4980	  2.5737	  0.0003	 48.8624
2010	  2	  10	  0	  1.4167	237.5625	 26.7210	251.9639	319.6982	  1.9552	143.1072	572.2842	122.4533	590.3018	  2.6363	  0.0000	  0.0000	  0.0038	  0.0000	 -0.0038	 -0.0038	  0.0010	   0.0010	  0.0000	  0.0353	 69.4807	150.6899	  0.1125	  0.3609	  0.0656	  1.3986	-414.9777	  0.0000	 14.7562	  5.5529	  2.4700	  0.0001	 43.5923
2010	  2	  11	  0	  1.4583	228.8438	 25.7403	249.8359	317.9666	  1.5940	134.9726	574.7903	115.5830	592.4034	  1.7765	  0.0000	  0.0000	  0.0025	  0.0000	 -0.0025	 -0.0008	  0.0002	   0.0002	  0.0000	  0.0371	 65.1844	164.9008	  0.1125	  0.3494	  0.0656	  1.4503	-460.6256	  0.0000	 14.1685	  5.4517	  2.3818	  0.0000	 42.3064
2010	  2	  12	  0	  1.5000	202.4375	 22.7702	247.8426	313.4628	  0.5904	114.0472	579.2654	 96.0567	595.7916	  1.4643	  0.0000	  0.0000	  0.0021	  0.0000	 -0.0021	 -0.0002	  0.0000	   0.0000	  0.0000	  0.0390	 63.6974	180.1177	  0.1125	  0.3547	  0.0656	  1.4187	-429.1905	  0.0000	 13.8744	  4.8372	  2.3155	  0.0000	 42.9560
2010	  2	  13	  0	  1.5417	234.8021	 26.4105	246.9212	314.7230	  0.8966	140.5897	564.4079	112.4357	591.0703	  1.4916	  0.0000	  0.0000	  0.0021	  0.0000	 -0.0021	  0.0000	  0.0000	   0.0000	  0.0000	  0.0411	 65.2213	195.3195	  0.1125	  0.3554	  0.0656	  1.3975	-413.3155	  0.0000	 13.6642	  4.5954	  2.2856	  0.0000	 43.1206
2010	  2	  14	  0	  1.5833	194.4167	 21.8680	248.3865	312.9118	  0.4542	108.0234	551.5194	 87.6432	570.5442	  1.3554	  0.0000	  0.0000	  0.0019	  0.0000	 -0.0019	  0.0000	  0.0000	   0.0000	  0.0000	  0.0431	 69.5528	209.5222	  0.1125	  0.3604	  0.0656	  1.4454	-473.6224	  0.0000	 12.9854	  4.5972	  2.3366	  0.0000	 44.0577
2010	  2	  15	  0	  1.6250	147.7396	 16.6177	247.9012	309.5636	 -0.3168	 69.4595	566.5559	 57.2498	577.5473	  1.2184	  0.0000	  0.0000	  0.0017	  0.0000	 -0.0017	  0.0000	  0.0000	   0.0000	  0.0000	  0.0448	 76.1882	222.1805	  0.1125	  0.3555	  0.0656	  1.3622	-394.0473	  0.0000	 13.8310	  4.0686	  2.3152	  0.0001	 45.3242
2010	  2	  16	  0	  1.6667	 73.8958	  8.3118	245.8124	303.0474	 -1.8177	  8.3491	602.8943	 10.9659	599.5416	  0.7359	  0.0000	  0.0000	  0.0011	  0.0000	 -0.0011	  0.0000	  0.0000	   0.0000	  0.0000	  0.0459	 84.5046	233.2893	  0.1125	  0.3460	  0.0656	  1.4570	-466.3591	  0.0000	 13.4167	  4.1653	  2.2358	  0.0001	 43.4823
2010	  2	  17	  0	  1.7083	  8.0208	  0.9022	242.5784	294.7329	 -3.7583	-45.0359	586.0677	-29.3606	569.6289	  0.7635	  0.0000	  0.0000	  0.0011	  0.0000	 -0.0011	  0.0000	  0.0000	   0.0000	  0.0000	  0.0470	 94.1985	243.1711	  0.1125	  0.3478	  0.0656	  1.6632	-725.3608	  0.0000	 10.3929	  2.7189	  2.1328	  0.0000	 45.9226
2010	  2	  18	  0	  1.7500	  0.0000	  0.0000	238.1037	289.1286	 -5.0500	-51.0249	511.9589	-33.1726	493.1317	  0.9749	  0.0000	  0.0000	  0.0014	  0.0000	 -0.0014	  0.0000	  0.0000	   0.0000	  0.0000	  0.0484	104.8709	252.2697	  0.1125	  0.3502	  0.0656	  1.7269	-936.7458	  0.0000	  6.9898	  0.5327	  1.9956	  0.0000	 50.2623
2010	  2	  19	  0	  1.7917	  0.0000	  0.0000	236.2081	285.6726	 -5.8708	-49.4645	444.6524	-29.1994	423.5315	  0.8559	  0.0000	  0.0000	  0.0012	  0.0000	 -0.0012	  0.0000	  0.0000	   0.0000	  0.0000	  0.0496	115.8821	261.1225	  0.1125	  0.3648	  0.0656	  1.5190	-747.4203	  0.0000	  5.4429	 -0.5113	  1.9437	  0.0000	 52.7963
2010	  2	  20	  0	  1.8333	  0.0000	  0.0000	232.7819	282.1270	 -6.6958	-49.3451	388.4444	-26.3773	364.7573	  0.7193	  0.0000	  0.0000	  0.0010	  0.0000	 -0.0010	  0.0000	  0.0000	   0.0000	  0.0000	  0.0506	127.1845	270.4377	  0.1125	  0.3631	  0.0656	  1.5105	-864.1225	  0.0000	  3.1201	 -2.0135	  1.8403	  0.0000	 55.8176
2010	  2	  21	  0	  1.8750	  0.0000	  0.0000	227.8333	278.4852	 -7.5250	-50.6519	374.8399	-25.4426	348.9700	  0.6606	  0.0000	  0.0000	  0.0009	  0.0000	 -0.0009	  0.0000	  0.0000	   0.0000	  0.0000	  0.0516	138.4599	281.3461	  0.1125	  0.3447	  0.0656	  1.5237	-915.0239	  0.0000	  1.7708	 -3.0878	  1.6912	  0.0000	 55.5592
2010	  2	  22	  0	  1.9167	  0.0000	  0.0000	225.7966	277.2563	 -7.8000	-51.4596	379.6730	-24.8226	352.3358	  0.7002	  0.0000	  0.0000	  0.0010	  0.0000	 -0.0010	  0.0000	  0.0000	   0.0000	  0.0000	  0.0526	149.2047	296.1756	  0.1125	  0.3343	  0.0656	  1.3604	-638.9355	  0.0000	  2.3117	 -2.9143	  1.6313	  0.0000	 52.9023
2010	  2	  23	  0	  1.9583	  0.0000	  0.0000	226.3162	276.2276	 -8.0708	-49.9114	343.5137	-22.9253	315.9043	  0.6233	  0.0000	  0.0000	  0.0009	  0.0000	 -0.0009	  0.0000	  0.0000	   0.0000	  0.0000	  0.0535	158.1921	320.2917	  0.1125	  0.3509	  0.0656	  1.3321	-671.0592	  0.0000	  1.1442	 -3.5866	  1.6514	  0.0000	 56.3460
2010	  3	   0	  0	  2.0000	  0.0000	  0.0000	228.2433	276.5266	 -8.0292	-48.2833	314.0299	-21.1280	286.3378	  0.5368	  0.0000	  0.0000	  0.0008	  0.0000	 -0.0008	  0.0000	  0.0000	   0.0000	  0.0000	  0.0542	162.1712	  0.1692	  0.1125	  0.3700	  0.0656	  1.4569	-975.1046	  0.0000	 -0.1601	 -4.2250	  1.7096	  0.0000	 61.1639
2010	  3	   1	  0	  2.0417	  0.0000	  0.0000	227.0642	277.3452	 -7.8000	-50.2810	330.2093	-22.2339	301.5978	  0.5643	  0.0000	  0.0000	  0.0008	  0.0000	 -0.0008	  0.0000	  0.0000	   0.0000	  0.0000	  0.0550	158.1333	 39.9258	  0.1125	  0.3479	  0.0656	  1.5841	-1188.3105	  0.0000	  0.0244	 -4.0662	  1.6697	  0.0000	 59.0004
2010	  3	   2	  0	  2.0833	  0.0000	  0.0000	225.2706	277.2193	 -7.8000	-51.9488	277.6982	-23.4080	248.6487	  0.5087	  0.0000	  0.0000	  0.0007	  0.0000	 -0.0007	  0.0000	  0.0000	   0.0000	  0.0000	  0.0558	149.1210	 63.9343	  0.1125	  0.3287	  0.0656	  1.5847	-1430.9748	  0.0000	 -1.3258	 -4.6915	  1.6120	  0.0000	 59.7249
2010	  3	   3	  0	  2.1250	  0.0000	  0.0000	225.4723	277.2335	 -7.8000	-51.7612	272.8134	-23.1960	243.7111	  0.5372	  0.0000	  0.0000	  0.0008	  0.0000	 -0.0008	  0.0000	  0.0000	   0.0000	  0.0000	  0.0565	138.3633	 78.7191	  0.1125	  0.3308	  0.0656	  1.3734	-970.0563	  0.0000	 -0.7588	 -4.3473	  1.6194	  0.0000	 58.4706
2010	  3	   4	  0	  2.1667	  0.0000	  0.0000	225.8232	277.2581	 -7.8000	-51.4349	275.5000	-22.8472	246.3440	  0.5683	  0.0000	  0.0000	  0.0008	  0.0000	 -0.0008	  0.0000	  0.0000	   0.0000	  0.0000	  0.0573	127.0856	 89.6029	  0.1125	  0.3346	  0.0656	  1.2206	-660.0157	  0.0000	 -0.1169	 -3.9838	  1.6316	  0.0000	 57.3120
2010	  3	   5	  0	  2.2083	  0.0000	  0.0000	226.2167	277.2858	 -7.8000	-51.0690	294.5506	-22.4893	265.3850	  0.5858	  0.0000	  0.0000	  0.0008	  0.0000	 -0.0008	  0.0000	  0.0000	   0.0000	  0.0000	  0.0582	115.7795	 98.9087	  0.1125	  0.3388	  0.0656	  1.2713	-688.5651	  0.0000	  0.2765	 -3.8201	  1.6531	  0.0000	 57.0479
2010	  3	   6	  0	  2.2500	  0.0000	  0.0000	227.9578	278.6916	 -7.4750	-50.7338	364.6468	-22.1858	335.4043	  0.6944	  0.0000	  0.0000	  0.0010	  0.0000	 -0.0010	  0.0000	  0.0000	   0.0000	  0.0000	  0.0592	104.7624	107.7609	  0.1125	  0.3440	  0.0656	  1.3396	-636.6481	  0.0000	  2.3633	 -2.7064	  1.7122	  0.0000	 54.1359
2010	  3	   7	  0	  2.2917	  3.5000	  0.3937	229.5327	280.1393	 -7.1374	-47.5003	546.8480	-19.8617	518.7612	  0.4482	  0.0000	  0.0000	  0.0006	  0.0000	 -0.0006	  0.0000	  0.0000	   0.0000	  0.0000	  0.0598	 94.0671	116.8587	  0.1125	  0.3495	  0.0656	  1.4566	-532.8058	  0.0000	  6.9950	 -0.5238	  1.7563	  0.0000	 47.3514
2010	  3	   8	  0	  2.3333	 35.3542	  3.9766	231.4178	283.6099	 -6.3015	-20.8145	738.5746	 -0.4327	718.0184	  0.1744	  0.0000	  0.0000	  0.0002	  0.0000	 -0.0002	  0.0000	  0.0000	   0.0000	  0.0000	  0.0601	 84.3965	126.7469	  0.1125	  0.3583	  0.0656	  1.4575	-385.5847	  0.0000	 12.6091	  0.7921	  1.8115	  0.0001	 44.3569
2010	  3	   9	  0	  2.3750	118.2188	 13.2972	232.4414	291.7776	 -4.3038	 45.5854	803.0533	 49.0508	799.0049	  0.5830	  0.0000	  0.0000	  0.0008	  0.0000	 -0.0008	  0.0000	  0.0000	   0.0000	  0.0000	  0.0609	 76.0757	137.8707	  0.1125	  0.3462	  0.0656	  1.3805	-291.5280	  0.0000	 16.0945	  1.0998	  1.8384	  0.0003	 44.0002
2010	  3	  10	  0	  2.4167	180.7500	 20.3308	233.4967	298.4836	 -2.6987	 95.4323	780.8277	 86.8870	788.4916	  0.8815	  0.0000	  0.0000	  0.0013	  0.0000	 -0.0013	  0.0000	  0.0000	   0.0000	  0.0000	  0.0622	 69.4447	150.5433	  0.1125	  0.3348	  0.0656	  1.3582	-281.2126	  0.0000	 16.6345	  1.5488	  1.8655	  0.0003	 43.2220
2010	  3	  11	  0	  2.4583	235.8438	 26.5277	236.5159	304.8471	 -1.2370	140.9849	784.2470	119.4875	804.5546	  1.1897	  0.0000	  0.0000	  0.0017	  0.0000	 -0.0017	  0.0000	  0.0000	   0.0000	  0.0000	  0.0639	 65.1201	164.7686	  0.1125	  0.3432	  0.0656	  1.3606	-277.1990	  0.0000	 17.6486	  2.1955	  1.9628	  0.0003	 43.4162
2010	  3	  12	  0	  2.5000	340.0104	 38.2444	234.8434	311.9231	  0.4463	224.6864	790.3529	179.6842	834.0825	  1.2727	  0.0000	  0.0000	  0.0018	  0.0000	 -0.0018	  0.0000	  0.0000	   0.0000	  0.0000	  0.0657	 63.6084	179.9982	  0.1125	  0.3281	  0.0656	  1.6390	-478.3641	  0.0000	 15.7585	  3.4195	  1.9043	  0.0001	 38.6786
2010	  3	  13	  0	  2.5417	342.7604	 38.5537	234.1164	312.2699	  0.5381	226.0532	770.0812	180.2638	814.6588	  1.2118	  0.0000	  0.0000	  0.0017	  0.0000	 -0.0017	  0.0000	  0.0000	   0.0000	  0.0000	  0.0674	 65.1111	195.2257	  0.1125	  0.3186	  0.0656	  1.7659	-599.1956	  0.0000	 14.2492	  3.5536	  1.8756	  0.0000	 37.6759
2010	  3	  14	  0	  2.5833	202.6250	 22.7913	236.2268	303.5841	 -1.5314	112.4764	752.4961	 92.6558	771.3070	  1.0097	  0.0000	  0.0000	  0.0014	  0.0000	 -0.0014	  0.0000	  0.0000	   0.0000	  0.0000	  0.0689	 69.4278	209.4565	  0.1125	  0.3289	  0.0656	  1.6791	-543.3774	  0.0000	 14.1683	  3.7295	  1.9449	  0.0000	 38.5931
2010	  3	  15	  0	  2.6250	 81.1146	  9.1238	234.0319	292.3900	 -4.1832	 13.6327	773.0121	 13.1711	772.9815	  0.4922	  0.0000	  0.0000	  0.0007	  0.0000	 -0.0007	  0.0000	  0.0000	   0.0000	  0.0000	  0.0696	 76.0547	222.1398	  0.1125	  0.3307	  0.0656	  1.7263	-589.1293	  0.0000	 13.2161	  2.9508	  1.8770	  0.0000	 39.3451
2010	  3	  16	  0	  2.6667	 28.0104	  3.1506	231.6866	286.4218	 -5.6062	-29.8755	822.5923	-21.8649	814.3991	  0.1826	  0.0000	  0.0000	  0.0003	  0.0000	 -0.0003	  0.0000	  0.0000	   0.0000	  0.0000	  0.0698	 84.3692	233.2683	  0.1125	  0.3271	  0.0656	  1.7735	-606.2365	  0.0000	 13.2985	  2.6686	  1.8036	  0.0000	 38.5828
