Year	DOY	Hour	Min	 Dectime	 azimuth	altitude	GlobalRad	DiffuseRad	DirectRad	 Kdown2d	   Kup2d	  Ksouth	   Kwest	  Knorth	   Keast	 Ldown2d	   Lup2d	  Lsouth	   Lwest	  Lnorth	   Least	    Tmrt	      I0	      CI	SH_Ground	SH_Walls	SVF_Ground	SVF_Roof	SVF_BdVeg	Emis_Sky	      Ta	      Tg	      Tw
2010	  1	   1	  0	  0.0417	 23.7213	-70.6597	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.8530	302.5257	299.1702	299.1702	299.1702	299.1702	 -3.7482	 86.9919	  0.4364	   0.0000	  0.0000	    0.5806	  0.8553	   0.5806	  0.7464	  0.6000	  0.0000	  0.0000
2010	  1	   2	  0	  0.0833	 54.6580	-63.4502	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.8464	302.5257	299.1694	299.1694	299.1694	299.1694	 -3.7484	 86.9938	  0.4364	   0.0000	  0.0000	    0.5806	  0.8553	   0.5806	  0.7464	  0.6000	  0.0000	  0.0000
2010	  1	   3	  0	  0.1250	 72.8675	-53.2885	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.8266	302.5257	299.1670	299.1670	299.1670	299.1670	 -3.7492	 86.9994	  0.4364	   0.0000	  0.0000	    0.5806	  0.8553	   0.5806	  0.7462	  0.6000	  0.0000	  0.0000
2010	  1	   4	  0	  0.1667	 85.1709	-42.1749	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.8030	302.5257	299.1641	299.1641	299.1641	299.1641	 -3.7500	 87.0061	  0.4364	   0.0000	  0.0000	    0.5806	  0.8553	   0.5806	  0.7460	  0.6000	  0.0000	  0.0000
2010	  1	   5	  0	  0.2083	 95.0267	-30.8553	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.7474	302.5257	299.1574	299.1574	299.1574	299.1574	 -3.7521	 87.0219	  0.4364	   0.0000	  0.0000	    0.5806	  0.8553	   0.5806	  0.7455	  0.6000	  0.0000	  0.0000
2010	  1	   6	  0	  0.2500	103.9952	-19.6942	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.6571	302.5257	299.1464	299.1464	299.1464	299.1464	 -3.7555	 87.0477	  0.4364	   0.0000	  0.0000	    0.5806	  0.8553	   0.5806	  0.7448	  0.6000	  0.0000	  0.0000
2010	  1	   7	  0	  0.2917	112.9257	 -8.9420	   2.3333	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	285.6950	302.5257	298.9083	298.9083	298.9083	298.9083	 -3.8294	 87.0667	  0.4631	   0.0000	  0.0000	    0.5806	  0.8553	   0.5806	  0.7443	  0.6000	  0.0000	  0.0000
2010	  1	   8	  0	  0.3333	122.4147	  1.5334	  24.1042	  103.1739	  15.2422	 17.9700	  0.9744	  3.2839	  3.2839	  3.2839	  3.2839	260.4267	302.5257	295.8622	292.5406	292.5406	295.8622	 -4.4545	 69.2598	  0.8221	   0.0000	  0.0104	    0.5806	  0.8553	   0.5806	  0.7456	  0.6000	  2.0011	  0.0000
2010	  1	   9	  0	  0.3750	132.9446	 10.2201	  81.9271	   46.7832	  74.4113	 72.5157	  4.7348	 16.2695	 15.5481	 15.5481	 16.2701	268.3631	304.0249	298.0125	293.0104	293.0104	298.0125	 -1.7135	199.5633	  0.7313	   0.0330	  0.0793	    0.5806	  0.8553	   0.5806	  0.7471	  0.8708	  2.1712	  0.0000
2010	  1	  10	  0	  0.4167	144.9006	 17.6370	 142.2500	   39.7643	 129.3116	125.8938	  8.1908	 27.1553	 27.1553	 27.1553	 27.1553	276.7502	306.1898	301.0111	296.1454	296.2504	301.0111	  1.0986	340.4233	  0.6460	   0.0000	  0.0995	    0.5806	  0.8553	   0.5806	  0.7473	  1.4250	  2.2189	  0.2217
