Year	DOY	Hour	Min	 Dectime	Tsfc_Paved	Tsfc_Bldgs	Tsfc_EveTr	Tsfc_DecTr	Tsfc_Grass	Tsfc_BSoil	Tsfc_Water	QN_Paved	QN_Bldgs	QN_EveTr	QN_DecTr	QN_Grass	QN_BSoil	QN_Water	QS_Paved	QS_Bldgs	QS_EveTr	QS_DecTr	QS_Grass	QS_BSoil	QS_Water	QE0_Paved	QE0_Bldgs	QE0_EveTr	QE0_DecTr	QE0_Grass	QE0_BSoil	QE0_Water	QE_Paved	QE_Bldgs	QE_EveTr	QE_DecTr	QE_Grass	QE_BSoil	QE_Water	QH_Paved	QH_Bldgs	QH_EveTr	QH_DecTr	QH_Grass	QH_BSoil	QH_Water	wu_Paved	wu_Bldgs	wu_EveTr	wu_DecTr	wu_Grass	wu_BSoil	wu_Water	ev0_Paved	ev0_Bldgs	ev0_EveTr	ev0_DecTr	ev0_Grass	ev0_BSoil	ev0_Water	ev_Paved	ev_Bldgs	ev_EveTr	ev_DecTr	ev_Grass	ev_BSoil	ev_Water	drain_Paved	drain_Bldgs	drain_EveTr	drain_DecTr	drain_Grass	drain_BSoil	drain_Water	st_Paved_prev	st_Bldgs_prev	st_EveTr_prev	st_DecTr_prev	st_Grass_prev	st_BSoil_prev	st_Water_prev	st_Paved_next	st_Bldgs_next	st_EveTr_next	st_DecTr_next	st_Grass_next	st_BSoil_next	st_Water_next	ss_Paved_prev	ss_Bldgs_prev	ss_EveTr_prev	ss_DecTr_prev	ss_Grass_prev	ss_BSoil_prev	ss_Water_prev	ss_Paved_next	ss_Bldgs_next	ss_EveTr_next	ss_DecTr_next	ss_Grass_next	ss_BSoil_next	ss_Water_next	      RS	      RA	      RB	  RAsnow	RSS_Paved	RSS_Bldgs	RSS_EveTr	RSS_DecTr	RSS_Grass	RSS_BSoil	RSS_Water	    vsmd	     dsp	    G_sm	   x_exp	 g_kdown	    g_dq	    g_ta	   g_smd	   g_lai	 vpd_hPa	 lv_J_kg	  avdens	    avcp	   s_hPa	psyc_hPa	    iter	FAIBldg_use	FAIEveTree_use	FAIDecTree_use	     FAI	   dqndt
2010	  1	   1	  0	  0.0417	   -1.0392	   -0.9426	   -1.2425	   -1.1617	   -1.0742	   -1.0644	   -1.1639	-27.8987	-26.7241	-28.7797	-28.7797	-27.3114	-27.6051	-27.8987	 -5.8577	 -5.8577	 -5.8577	 -5.8577	 -5.8577	 -5.8577	 -5.8577	  -1.5358	  -1.4338	  -0.1572	  -1.0552	  -0.5596	  -0.9618	  -0.1499	 -1.5358	 -1.4338	 -0.1572	 -1.0552	 -0.5596	 -0.9618	 -0.1499	-18.6516	-17.5789	-20.9112	-20.0131	-19.0405	-18.9319	-20.0375	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0002	  -0.0002	  -0.0000	  -0.0001	  -0.0001	  -0.0001	  -0.0000	 -0.0002	 -0.0002	 -0.0000	 -0.0001	 -0.0001	 -0.0001	 -0.0000	     0.0024	     0.0023	     0.0000	     0.0002	     0.0002	     0.0023	     0.0000	       0.1110	       0.1106	       0.0000	       0.1143	       0.1142	       0.1105	       0.0000	       0.1298	       0.1293	       0.0000	       0.1351	       0.1349	       0.1291	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	9999.9999	120.0000	1263.1834	  0.0000	1845.7495	1847.2380	9999.9999	2410.3712	3472.9077	2428.9693	9999.9999	  0.0000	111.2000	  0.0500	 -5.5600	  0.0000	  0.9929	  0.4308	  0.9962	  3.1435	  0.0888	2499021.1460	  1.2853	1008.5406	  0.4612	  0.6554	108.0000	     0.0080	        0.3298	        0.3880	  0.3960	-11.3290
2010	  1	   2	  0	  0.0833	   -0.9251	   -0.8463	   -1.3994	   -1.0382	   -1.1001	   -1.0627	   -1.3205	-27.9872	-26.8088	-28.8710	-28.8710	-27.3980	-27.6926	-27.9872	 -4.4340	 -4.4340	 -4.4340	 -4.4340	 -4.4340	 -4.4340	 -4.4340	  -4.5573	  -4.2549	  -0.1706	  -4.1843	  -2.0236	  -2.7337	  -0.1633	 -4.5573	 -4.2549	 -0.1706	 -4.1843	 -2.0236	 -2.7337	 -0.1633	-17.3839	-16.5079	-22.6544	-18.6408	-19.3284	-18.9129	-21.7779	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0005	  -0.0005	  -0.0000	  -0.0005	  -0.0002	  -0.0003	  -0.0000	 -0.0005	 -0.0005	 -0.0000	 -0.0005	 -0.0002	 -0.0003	 -0.0000	     0.0315	     0.0308	     0.0000	     0.0014	     0.0015	     0.0306	     0.0000	       0.3294	       0.3270	       0.0000	       0.4789	       0.4791	       0.3263	       0.0000	       0.3418	       0.3392	       0.0000	       0.5204	       0.5209	       0.3385	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	9999.9999	120.0000	1263.1834	  0.0000	 170.2257	 172.8200	9999.9999	 254.4494	 670.1352	 409.9862	9999.9999	  0.0000	111.2000	  0.0500	 -5.5600	  0.0000	  0.9924	  0.4308	  0.9962	  3.1435	  0.0944	2499031.7885	  1.2853	1008.5376	  0.4612	  0.6553	108.0000	     0.0080	        0.3298	        0.3880	  0.3960	 -6.8106
2010	  1	   3	  0	  0.1250	   -1.1267	   -1.0462	   -1.5341	   -0.9556	   -1.1307	   -1.2389	   -1.4537	-28.2498	-27.0603	-29.1419	-29.1419	-27.6551	-27.9524	-28.2498	 -3.6693	 -3.6693	 -3.6693	 -3.6693	 -3.6693	 -3.6693	 -3.6693	  -3.7709	  -3.4678	  -0.1768	  -6.5443	  -3.1298	  -2.2376	  -0.1694	 -3.7709	 -3.4678	 -0.1768	 -6.5443	 -3.1298	 -2.2376	 -0.1694	-19.2910	-18.4046	-23.7772	-17.4096	-19.3374	-20.5269	-22.8925	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0005	  -0.0004	  -0.0000	  -0.0008	  -0.0004	  -0.0003	  -0.0000	 -0.0005	 -0.0004	 -0.0000	 -0.0008	 -0.0004	 -0.0003	 -0.0000	     0.0167	     0.0157	     0.0000	     0.0027	     0.0027	     0.0155	     0.0000	       0.2611	       0.2547	       0.0000	       0.7365	       0.7373	       0.2540	       0.0000	       0.2464	       0.2395	       0.0000	       0.7346	       0.7351	       0.2387	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	9999.9999	120.0000	1263.1834	  0.0000	 268.1587	 281.3409	9999.9999	  71.1962	 331.8136	 581.9537	9999.9999	  0.0000	111.2000	  0.0500	 -5.5600	  0.0000	  0.9911	  0.4308	  0.9962	  3.1435	  0.1108	2499066.3175	  1.2853	1008.5286	  0.4612	  0.6553	118.0000	     0.0080	        0.3298	        0.3880	  0.3960	 -4.1448
2010	  1	   4	  0	  0.1667	   -1.3022	   -1.2213	   -1.6099	   -1.0401	   -1.2101	   -1.3775	   -1.5285	-28.5626	-27.3599	-29.4645	-29.4645	-27.9612	-28.2619	-28.5626	 -3.2803	 -3.2803	 -3.2803	 -3.2803	 -3.2803	 -3.2803	 -3.2803	  -2.6577	  -2.3434	  -0.1793	  -6.4388	  -3.0684	  -1.5296	  -0.1718	 -2.6577	 -2.3434	 -0.1793	 -6.4388	 -3.0684	 -1.5296	 -0.1718	-21.1563	-20.2680	-24.5367	-18.2772	-20.1443	-21.9837	-23.6422	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0003	  -0.0003	  -0.0000	  -0.0008	  -0.0004	  -0.0002	  -0.0000	 -0.0003	 -0.0003	 -0.0000	 -0.0008	 -0.0004	 -0.0002	 -0.0000	     0.0047	     0.0038	     0.0000	     0.0026	     0.0026	     0.0038	     0.0000	       0.1775	       0.1654	       0.0000	       0.7139	       0.7112	       0.1643	       0.0000	       0.1744	       0.1618	       0.0000	       0.7121	       0.7090	       0.1607	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	9999.9999	120.0000	1263.1834	  0.0000	 457.3342	 503.7519	9999.9999	  79.6887	 350.4346	 930.2264	9999.9999	  0.0000	111.2000	  0.0500	 -5.5600	  0.0000	  0.9896	  0.4308	  0.9962	  3.1435	  0.1305	2499108.5919	  1.2853	1008.5179	  0.4612	  0.6553	120.0000	     0.0080	        0.3298	        0.3880	  0.3960	 -2.5901
2010	  1	   5	  0	  0.2083	   -1.3987	   -1.3189	   -1.6714	   -1.1290	   -1.2831	   -1.4619	   -1.5879	-29.2952	-28.0617	-30.2203	-30.2203	-28.6785	-28.9868	-29.2952	 -3.2652	 -3.2652	 -3.2652	 -3.2652	 -3.2652	 -3.2652	 -3.2652	  -2.2469	  -1.8893	  -0.1759	  -6.1347	  -2.9003	  -1.2438	  -0.1682	 -2.2469	 -1.8893	 -0.1759	 -6.1347	 -2.9003	 -1.2438	 -0.1682	-22.2155	-21.3396	-25.2116	-19.2528	-20.9454	-22.9101	-24.2941	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0003	  -0.0002	  -0.0000	  -0.0007	  -0.0003	  -0.0001	  -0.0000	 -0.0003	 -0.0002	 -0.0000	 -0.0007	 -0.0003	 -0.0001	 -0.0000	     0.0029	     0.0020	     0.0000	     0.0025	     0.0024	     0.0020	     0.0000	       0.1515	       0.1343	       0.0000	       0.6926	       0.6861	       0.1330	       0.0000	       0.1501	       0.1325	       0.0000	       0.6909	       0.6841	       0.1312	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	9999.9999	120.0000	1263.1834	  0.0000	 560.5672	 651.1388	9999.9999	  88.1484	 369.5979	1157.8277	9999.9999	  0.0000	111.2000	  0.0500	 -5.5600	  0.0000	  0.9859	  0.4308	  0.9962	  3.1435	  0.1767	2499206.5620	  1.2853	1008.4927	  0.4612	  0.6553	120.0000	     0.0080	        0.3298	        0.3880	  0.3960	 -1.7299
2010	  1	   6	  0	  0.2500	   -1.4531	   -1.3713	   -1.7001	   -1.2094	   -1.3332	   -1.5055	   -1.6132	-30.4697	-29.1868	-31.4319	-31.4319	-29.8282	-30.1490	-30.4697	 -3.5737	 -3.5737	 -3.5737	 -3.5737	 -3.5737	 -3.5737	 -3.5737	  -1.9146	  -1.5301	  -0.1639	  -5.5543	  -2.5906	  -1.0183	  -0.1559	 -1.9146	 -1.5301	 -0.1639	 -5.5543	 -2.5906	 -1.0183	 -0.1559	-22.8127	-21.9144	-25.5257	-20.1353	-21.4953	-23.3884	-24.5714	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0002	  -0.0002	  -0.0000	  -0.0007	  -0.0003	  -0.0001	  -0.0000	 -0.0002	 -0.0002	 -0.0000	 -0.0007	 -0.0003	 -0.0001	 -0.0000	     0.0022	     0.0013	     0.0000	     0.0023	     0.0023	     0.0013	     0.0000	       0.1383	       0.1168	       0.0000	       0.6723	       0.6622	       0.1153	       0.0000	       0.1375	       0.1156	       0.0000	       0.6706	       0.6603	       0.1141	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	9999.9999	120.0000	1263.1834	  0.0000	 627.4011	 766.6084	9999.9999	  96.7434	 389.0878	1334.4070	9999.9999	  0.0000	111.2000	  0.0500	 -5.5600	  0.0000	  0.9799	  0.4308	  0.9962	  3.1435	  0.2515	2499365.0761	  1.2853	1008.4520	  0.4612	  0.6552	120.0000	     0.0080	        0.3298	        0.3880	  0.3960	 -1.3838
2010	  1	   7	  0	  0.2917	   -1.2912	   -1.2085	   -1.5037	   -1.1111	   -1.1945	   -1.3421	   -1.4149	-29.3896	-28.1137	-30.3787	-30.4216	-28.9019	-29.2316	-29.3896	 -3.1113	 -3.1113	 -3.1113	 -3.1113	 -3.1113	 -3.1113	 -3.1113	  -1.5007	  -1.1373	  -0.1458	  -4.5185	  -2.0792	  -0.7804	  -0.1368	 -1.5007	 -1.1373	 -0.1458	 -4.5185	 -2.0792	 -0.7804	 -0.1368	-21.1974	-20.2849	-23.5413	-19.2116	-20.1312	-21.7597	-22.5613	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0002	  -0.0001	  -0.0000	  -0.0005	  -0.0002	  -0.0001	  -0.0000	 -0.0002	 -0.0001	 -0.0000	 -0.0005	 -0.0002	 -0.0001	 -0.0000	     0.0018	     0.0010	     0.0000	     0.0022	     0.0021	     0.0009	     0.0000	       0.1301	       0.1050	       0.0000	       0.6524	       0.6394	       0.1034	       0.0000	       0.1295	       0.1041	       0.0000	       0.6507	       0.6375	       0.1026	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	10795.0649	120.0000	1263.1834	  0.0000	 669.3141	 854.8390	10795.0649	 105.3213	 406.5110	1459.7932	10795.0649	  0.0000	111.2000	  0.0500	 -5.5600	  0.0132	  0.9755	  0.4308	  0.9962	  3.1435	  0.3063	2499482.5575	  1.2853	1008.4223	  0.4612	  0.6552	115.0000	     0.0080	        0.3298	        0.3880	  0.3960	 -1.0423
2010	  1	   8	  0	  0.3333	   -0.1455	   -0.0917	   -0.2606	   -0.1461	   -0.2006	   -0.2725	   -0.1853	 -9.2033	 -8.4190	-10.1242	-10.5677	-10.3634	-10.6704	 -9.2033	  4.8636	  4.8636	  4.8636	  4.8636	  4.8636	  4.8636	  4.8636	  -0.5421	  -0.3769	  -0.1578	  -1.7750	  -0.9331	  -0.4360	  -0.1229	 -0.5421	 -0.3769	 -0.1578	 -1.7750	 -0.9331	 -0.4360	 -0.1229	 -8.6430	 -8.0239	 -9.9482	 -8.7745	 -9.4122	-10.2162	 -9.0622	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0001	  -0.0000	  -0.0000	  -0.0002	  -0.0001	  -0.0001	  -0.0000	 -0.0001	 -0.0000	 -0.0000	 -0.0002	 -0.0001	 -0.0001	 -0.0000	     0.0016	     0.0007	     0.0000	     0.0021	     0.0020	     0.0007	     0.0000	       0.1240	       0.0960	       0.0000	       0.6314	       0.6169	       0.0946	       0.0000	       0.1235	       0.0953	       0.0000	       0.6295	       0.6150	       0.0939	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	2254.0001	113.2366	 48.0722	  0.0000	 502.7881	 629.8540	2254.0001	  96.8699	 327.3083	 923.0257	2254.0001	  0.0000	111.2000	  0.0500	 -5.5600	  0.1219	  0.9865	  0.4308	  0.9962	  3.1435	  0.1687	2499189.5340	  1.2853	1008.4971	  0.4612	  0.6553	104.0000	     0.0080	        0.3298	        0.3880	  0.3960	  2.2869
2010	  1	   9	  0	  0.3750	    1.5748	    1.5831	    1.6102	    1.3712	    1.3773	    1.4245	    1.6414	 39.4152	 39.1044	 38.5177	 37.0103	 33.9837	 33.6845	 39.4152	 24.8441	 24.8441	 24.8441	 24.8441	 24.8441	 24.8441	 24.8441	   3.4062	   2.8760	   1.4488	   6.7802	   3.5322	   1.8508	   1.4973	  3.4062	  2.8760	  1.4488	  6.7802	  3.5322	  1.8508	  1.4973	 16.1522	 16.3716	 17.2121	 10.3733	 10.5947	 11.9770	 18.0611	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0004	   0.0003	   0.0002	   0.0008	   0.0004	   0.0002	   0.0002	  0.0004	  0.0003	  0.0002	  0.0008	  0.0004	  0.0002	  0.0002	     0.0013	     0.0005	     0.0000	     0.0020	     0.0019	     0.0005	     0.0000	       0.1168	       0.0868	       0.0000	       0.6043	       0.5922	       0.0864	       0.0000	       0.1160	       0.0859	       0.0000	       0.6015	       0.5899	       0.0856	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	635.9312	 54.6103	 10.2106	  0.0000	 219.9530	 273.4249	 635.9312	  49.1350	 148.3542	 365.2903	 635.9312	  0.0000	111.2000	  0.0500	 -5.5600	  0.3366	  0.9883	  0.4404	  0.9962	  3.1435	  0.1459	2498497.3182	  1.2840	1008.5821	  0.4693	  0.6555	 74.0000	     0.0080	        0.3298	        0.3880	  0.3960	 12.9476
2010	  1	  10	  0	  0.4167	    2.5714	    2.5768	    2.6709	    2.2226	    2.2727	    2.3907	    2.6960	 86.6755	 85.3679	 85.6931	 83.0757	 76.8608	 76.5333	 86.6755	 44.0403	 44.0403	 44.0403	 44.0403	 44.0403	 44.0403	 44.0403	   9.0297	   7.5299	   4.4108	  18.2063	  10.1724	   5.5285	   4.4714	  9.0297	  7.5299	  4.4108	 18.2063	 10.1724	  5.5285	  4.4714	 38.3207	 38.5128	 41.9571	 25.5443	 27.3632	 31.6796	 42.8789	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0011	   0.0009	   0.0005	   0.0022	   0.0012	   0.0007	   0.0005	  0.0011	  0.0009	  0.0005	  0.0022	  0.0012	  0.0007	  0.0005	     0.0010	     0.0003	     0.0000	     0.0018	     0.0017	     0.0004	     0.0000	       0.1057	       0.0746	       0.0000	       0.5657	       0.5617	       0.0762	       0.0000	       0.1045	       0.0734	       0.0000	       0.5617	       0.5588	       0.0751	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	433.8556	 41.9974	  8.3708	  0.0000	 174.1557	 217.8062	 433.8556	  43.0543	 116.7440	 275.4042	 433.8556	  0.0000	111.2000	  0.0500	 -5.5600	  0.4793	  0.9699	  0.4599	  0.9962	  3.1435	  0.3762	2497661.5666	  1.2814	1008.6087	  0.4862	  0.6558	 75.0000	     0.0080	        0.3298	        0.3880	  0.3960	 22.7930
