Year	DOY	Hour	Min	 Dectime	   Kdown	     Kup	   Ldown	     Lup	   Tsurf	      QN	      QF	      QS	      QH	      QE	    Rain	     Irr	    Evap	      RO	   TotCh	  SurfCh	   State	NWtrState	Drainage	     SMD	  Zenith	 Azimuth	 AlbBulk	    Fcld	     LAI	   UStar	     Lob	      Fc	      Ts	      T2	      Q2	     U10	     RH2
2010	  1	   1	  0	  0.0417	  0.0000	  0.0000	289.0989	317.4261	  0.6000	-28.3272	  1.8536	 -5.8577	-19.5961	 -1.0198	  0.2500	  0.0000	 -0.0015	  0.0067	  0.2448	  0.2448	  0.2448	   0.2448	  0.0070	  0.0000	158.1475	 40.6460	  0.1308	  0.6362	  0.9564	  0.0009	  0.0000	  0.0000	 -1.2141	 -5.3155	  3.6960	  0.0000	100.0000
2010	  1	   2	  0	  0.0833	  0.0000	  0.0000	289.0057	317.4228	  0.6000	-28.4171	  1.6120	 -4.4340	-18.6039	 -3.7671	  0.5100	  0.0000	 -0.0054	  0.0734	  0.4420	  0.4420	  0.6868	   0.6868	  0.0758	  0.0000	149.0669	 64.4405	  0.1308	  0.6351	  0.9564	  0.0009	  0.0000	  0.0000	 -1.1223	 -5.0160	  3.1397	  0.0000	100.0000
2010	  1	   3	  0	  0.1250	  0.0000	  0.0000	288.7294	317.4130	  0.6000	-28.6836	  1.5187	 -3.6693	-18.1237	 -5.3720	  0.0000	  0.0000	 -0.0077	  0.0569	 -0.0491	 -0.0491	  0.6376	   0.6376	  0.0596	  0.0000	138.2840	 79.1012	  0.1308	  0.6319	  0.9564	  0.0009	  0.0000	  0.0000	 -1.0778	 -4.8711	  2.8065	  0.0000	100.0000
2010	  1	   4	  0	  0.1667	  0.0000	  0.0000	288.4001	317.4013	  0.6000	-29.0012	  1.4682	 -3.2803	-19.1316	 -5.1211	  0.0000	  0.0000	 -0.0074	  0.0326	 -0.0253	 -0.0253	  0.6124	   0.6124	  0.0348	  0.0000	126.9984	 89.9233	  0.1308	  0.6281	  0.9564	  0.0009	  0.0000	  0.0000	 -1.1712	 -5.1754	  2.8448	  0.0000	100.0000
2010	  1	   5	  0	  0.2083	  0.0000	  0.0000	287.6289	317.3740	  0.6000	-29.7451	  1.5676	 -3.2652	-20.0829	 -4.8294	  0.0000	  0.0000	 -0.0070	  0.0279	 -0.0210	 -0.0210	  0.5914	   0.5914	  0.0299	  0.0000	115.7021	 99.1940	  0.1308	  0.6193	  0.9564	  0.0009	  0.0000	  0.0000	 -1.2593	 -5.4627	  2.8749	  0.0000	100.0000
2010	  1	   6	  0	  0.2500	  0.0000	  0.0000	286.3926	317.3303	  0.6000	-30.9377	  2.1687	 -3.5737	-20.8496	 -4.3457	  0.0000	  0.0000	 -0.0063	  0.0254	 -0.0192	 -0.0192	  0.5722	   0.5722	  0.0273	  0.0000	104.6999	108.0325	  0.1308	  0.6052	  0.9564	  0.0009	  0.0000	  0.0000	 -1.3303	 -5.6944	  2.9258	  0.0000	100.0000
2010	  1	   7	  0	  0.2917	  2.3333	  0.3053	285.4959	317.4608	  0.6361	-29.9368	  3.5803	 -3.1113	-19.7251	 -3.5202	  0.0000	  0.0000	 -0.0051	  0.0236	 -0.0185	 -0.0185	  0.5537	   0.5537	  0.0254	  0.0000	 94.0140	117.1310	  0.1308	  0.5950	  0.9564	  0.0009	  0.0000	  0.0000	 -1.2263	 -5.3551	  3.0580	  0.0000	100.0000
2010	  1	   8	  0	  0.3333	 24.1042	  3.1538	287.7696	319.0551	  0.9724	-10.3351	  4.8818	  4.8636	 -8.9144	 -1.4025	  0.0000	  0.0000	 -0.0020	  0.0221	 -0.0200	 -0.0200	  0.5336	   0.5336	  0.0237	  0.0000	 84.3864	127.0219	  0.1308	  0.6210	  0.9564	  0.0477	-18.7558	  0.0000	 -0.2316	 -2.1368	  3.5460	  0.0130	 99.9200
2010	  1	   9	  0	  0.3750	 81.9271	 10.7193	289.8124	324.3659	  2.1269	 36.6542	  4.9873	 24.8441	 11.2567	  5.5408	  0.0000	  0.0000	  0.0080	  0.0203	 -0.0283	 -0.0283	  0.5054	   0.5054	  0.0218	  0.0000	 76.1042	138.1534	  0.1308	  0.6299	  0.9564	  0.1526	-32.8195	  0.0000	  1.3288	  0.9845	  3.9806	  0.1796	 97.8618
2010	  1	  10	  0	  0.4167	142.2500	 18.6120	289.5783	331.0546	  3.5812	 82.1617	  4.7151	 44.0403	 27.8243	 15.0122	  0.0000	  0.0000	  0.0216	  0.0180	 -0.0396	 -0.0396	  0.4657	   0.4657	  0.0194	  0.0000	 69.5188	150.8323	  0.1308	  0.5979	  0.9564	  0.2285	-40.2537	  0.0000	  2.2962	  1.8137	  4.1053	  0.1896	 95.0807
