Year	DOY	Hour	Min	 Dectime	 azimuth	altitude	GlobalRad	DiffuseRad	DirectRad	 Kdown2d	   Kup2d	  Ksouth	   Kwest	  Knorth	   Keast	 Ldown2d	   Lup2d	  Lsouth	   Lwest	  Lnorth	   Least	    Tmrt	      I0	      CI	SH_Ground	SH_Walls	SVF_Ground	SVF_Roof	SVF_BdVeg	Emis_Sky	      Ta	      Tg	      Tw
2010	  1	   1	  0	  0.0417	 23.7261	-70.6638	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.4135	302.5257	297.8933	297.8933	297.8933	297.8933	 -4.0079	 86.9928	  0.4363	   0.0000	  0.0000	    0.6143	  0.8690	   0.6143	  0.7464	  0.6000	  0.0000	  0.0000
2010	  1	   2	  0	  0.0833	 54.6652	-63.4528	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.4067	302.5257	297.8924	297.8924	297.8924	297.8924	 -4.0081	 86.9947	  0.4363	   0.0000	  0.0000	    0.6143	  0.8690	   0.6143	  0.7464	  0.6000	  0.0000	  0.0000
2010	  1	   3	  0	  0.1250	 72.8732	-53.2899	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.3867	302.5257	297.8897	297.8897	297.8897	297.8897	 -4.0089	 87.0003	  0.4363	   0.0000	  0.0000	    0.6143	  0.8690	   0.6143	  0.7462	  0.6000	  0.0000	  0.0000
2010	  1	   4	  0	  0.1667	 85.1749	-42.1754	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.3628	302.5257	297.8865	297.8865	297.8865	297.8865	 -4.0099	 87.0070	  0.4363	   0.0000	  0.0000	    0.6143	  0.8690	   0.6143	  0.7460	  0.6000	  0.0000	  0.0000
2010	  1	   5	  0	  0.2083	 95.0293	-30.8549	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.3063	302.5257	297.8789	297.8789	297.8789	297.8789	 -4.0122	 87.0228	  0.4363	   0.0000	  0.0000	    0.6143	  0.8690	   0.6143	  0.7455	  0.6000	  0.0000	  0.0000
2010	  1	   6	  0	  0.2500	103.9967	-19.6931	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	287.2148	302.5257	297.8666	297.8666	297.8666	297.8666	 -4.0159	 87.0486	  0.4363	   0.0000	  0.0000	    0.6143	  0.8690	   0.6143	  0.7448	  0.6000	  0.0000	  0.0000
2010	  1	   7	  0	  0.2917	112.9263	 -8.9402	   2.3333	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	285.2245	302.5257	297.5995	297.5995	297.5995	297.5995	 -4.0961	 87.0676	  0.4631	   0.0000	  0.0000	    0.6143	  0.8690	   0.6143	  0.7443	  0.6000	  0.0000	  0.0000
2010	  1	   8	  0	  0.3333	122.4146	  1.5357	  24.1042	  102.7975	  15.2500	 18.1461	  1.0191	  3.5032	  3.5032	  3.5032	  3.5032	259.5985	302.5257	294.1842	291.2333	291.2333	294.1842	 -4.7311	 69.2904	  0.8219	   0.0000	  0.0120	    0.6143	  0.8690	   0.6143	  0.7456	  0.6000	  1.9998	  0.0000
2010	  1	   9	  0	  0.3750	132.9440	 10.2231	  81.9271	   46.6787	  74.4262	 73.4055	  4.9581	 17.4504	 16.6142	 16.6142	 17.4542	267.6374	304.0711	296.4512	292.0074	292.0074	296.4512	 -1.8038	199.6210	  0.7312	   0.0380	  0.0859	    0.6143	  0.8690	   0.6143	  0.7471	  0.8708	  2.1703	  0.0000
2010	  1	  10	  0	  0.4167	144.8997	 17.6407	 142.2500	   39.7104	 129.3262	127.4417	  8.5726	 29.0378	 29.0345	 29.0345	 29.0374	276.0888	306.1927	299.5030	295.1937	295.2949	299.5030	  1.1314	340.4911	  0.6459	   0.0004	  0.1143	    0.6143	  0.8690	   0.6143	  0.7473	  1.4250	  2.2183	  0.2218
2010	  1	  11	  0	  0.4583	158.4319	 23.0185	 275.1667	  242.1734	 179.4522	255.2302	 12.6591	 54.6914	 41.9502	 41.9502	 47.0384	266.5010	310.0378	300.9890	297.1605	298.3373	300.9890	  4.9325	439.4019	  0.8169	   0.0614	  0.1506	    0.6143	  0.8690	   0.6143	  0.7470	  1.9708	  5.1176	  1.3608
2010	  1	  12	  0	  0.5000	173.2442	 25.7953	 343.9792	  352.1840	 190.6577	323.2037	 13.5737	 58.5646	 45.8698	 45.8558	 46.3637	264.7321	312.5090	302.7994	299.0565	302.1697	302.4202	  6.3048	489.2696	  0.8788	   0.0401	  0.1623	    0.6143	  0.8690	   0.6143	  0.7463	  2.5250	  7.3518	  2.6690
2010	  1	  13	  0	  0.5417	188.5249	 25.6235	 329.0104	  315.3538	 192.4077	307.9018	 13.4248	 53.9719	 46.3525	 45.8445	 45.8445	270.9162	316.0135	306.7455	306.7455	306.8657	302.8359	  6.8844	485.7740	  0.8538	   0.0268	  0.1622	    0.6143	  0.8690	   0.6143	  0.7490	  3.3958	  7.5376	  3.1972
2010	  1	  14	  0	  0.5833	203.2245	 22.5259	 245.1146	  178.3344	 175.8216	225.3890	 12.2330	 50.5059	 44.5116	 40.4951	 40.4951	279.9870	319.0760	310.3703	310.3703	309.4419	307.2773	  6.4186	429.6614	  0.7642	   0.0608	  0.1477	    0.6143	  0.8690	   0.6143	  0.7525	  3.9000	  5.8427	  2.6878
2010	  1	  15	  0	  0.6250	216.5836	 16.8837	 124.7917	   31.3852	 115.0211	111.6078	  7.6214	 25.8096	 25.8061	 25.7750	 25.7750	293.7582	320.1984	313.7609	313.7609	311.2432	310.6734	  3.7260	325.0045	  0.6166	   0.0045	  0.1117	    0.6143	  0.8690	   0.6143	  0.7583	  4.4958	  3.7593	  1.7940
2010	  1	  16	  0	  0.6667	228.3639	  9.2741	  30.4271	    2.2651	  29.9656	 26.9760	  1.9841	  6.7403	  6.7383	  6.6178	  6.6178	301.4594	318.8237	313.4238	313.4238	310.8230	311.1063	  0.3762	180.4738	  0.4883	   0.0340	  0.0768	    0.6143	  0.8690	   0.6143	  0.7590	  4.0792	  4.3716	  2.0825
2010	  1	  17	  0	  0.7083	238.7566	  0.4297	   2.3958	    0.0288	   2.3937	  2.1199	  0.1581	  0.5321	  0.5321	  0.5321	  0.5321	294.5465	316.1216	310.3864	310.3864	309.2978	310.1867	 -1.2495	 63.8934	  0.5541	   0.0000	  0.0081	    0.6143	  0.8690	   0.6143	  0.7576	  3.6250	  4.2699	  1.9794
