Year	DOY	Hour	Min	 Dectime	Tsfc_Paved	Tsfc_Bldgs	Tsfc_EveTr	Tsfc_DecTr	Tsfc_Grass	Tsfc_BSoil	Tsfc_Water	QN_Paved	QN_Bldgs	QN_EveTr	QN_DecTr	QN_Grass	QN_BSoil	QN_Water	QS_Paved	QS_Bldgs	QS_EveTr	QS_DecTr	QS_Grass	QS_BSoil	QS_Water	QE0_Paved	QE0_Bldgs	QE0_EveTr	QE0_DecTr	QE0_Grass	QE0_BSoil	QE0_Water	QE_Paved	QE_Bldgs	QE_EveTr	QE_DecTr	QE_Grass	QE_BSoil	QE_Water	QH_Paved	QH_Bldgs	QH_EveTr	QH_DecTr	QH_Grass	QH_BSoil	QH_Water	wu_Paved	wu_Bldgs	wu_EveTr	wu_DecTr	wu_Grass	wu_BSoil	wu_Water	ev0_Paved	ev0_Bldgs	ev0_EveTr	ev0_DecTr	ev0_Grass	ev0_BSoil	ev0_Water	ev_Paved	ev_Bldgs	ev_EveTr	ev_DecTr	ev_Grass	ev_BSoil	ev_Water	drain_Paved	drain_Bldgs	drain_EveTr	drain_DecTr	drain_Grass	drain_BSoil	drain_Water	st_Paved_prev	st_Bldgs_prev	st_EveTr_prev	st_DecTr_prev	st_Grass_prev	st_BSoil_prev	st_Water_prev	st_Paved_next	st_Bldgs_next	st_EveTr_next	st_DecTr_next	st_Grass_next	st_BSoil_next	st_Water_next	ss_Paved_prev	ss_Bldgs_prev	ss_EveTr_prev	ss_DecTr_prev	ss_Grass_prev	ss_BSoil_prev	ss_Water_prev	ss_Paved_next	ss_Bldgs_next	ss_EveTr_next	ss_DecTr_next	ss_Grass_next	ss_BSoil_next	ss_Water_next	      RS	      RA	      RB	  RAsnow	RSS_Paved	RSS_Bldgs	RSS_EveTr	RSS_DecTr	RSS_Grass	RSS_BSoil	RSS_Water	    vsmd	     dsp	    G_sm	   x_exp	 g_kdown	    g_dq	    g_ta	   g_smd	   g_lai	 vpd_hPa	 lv_J_kg	  avdens	    avcp	   s_hPa	psyc_hPa	    iter	FAIBldg_use	FAIEveTree_use	FAIDecTree_use	     FAI	   dqndt
2010	  1	   1	  0	  0.0417	    0.7116	    0.8064	    0.6452	    0.6424	    0.7690	    0.7477	    0.6421	-27.8987	-26.7241	-28.7797	-28.7797	-27.3114	-27.6051	-27.8987	 -7.6219	 -7.6219	 -7.6219	 -7.6219	 -7.6219	 -7.6219	 -7.6219	   0.1416	   0.2383	   0.0152	   0.0468	   0.0771	   0.0249	   0.9295	  0.1416	  0.2383	  0.0152	  0.0468	  0.0771	  0.0249	  0.9295	  0.4928	  1.5708	 -0.2618	 -0.2934	  1.1446	  0.9032	 -0.2951	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0000	   0.0001	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0001	     0.0023	     0.0023	     0.0000	     0.0002	     0.0002	     0.0000	     0.0000	       0.1103	       0.1099	       0.0000	       0.1138	       0.1144	       0.0000	       0.1138	       0.1290	       0.1285	       0.0000	       0.1344	       0.1353	       0.0000	       0.1345	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	9999.9999	120.0000	226.9639	  0.0000	1849.5408	1850.9845	9999.9999	2414.2494	3472.9813	9999.9999	 833.3333	  0.0000	111.2000	  0.0500	 -5.5600	  0.0000	  0.9929	  0.4308	  0.9962	  0.4026	  0.0888	2499017.5985	  1.2853	1008.5406	  0.4612	  0.6554	 95.0000	     0.1390	        0.0238	        0.0280	  0.1670	-11.1304
2010	  1	   2	  0	  0.0833	    0.4019	    0.4818	    0.3031	    0.3377	    0.4371	    0.4063	    0.4171	-27.9872	-26.8088	-28.8710	-28.8710	-27.3980	-27.6926	-27.9872	 -6.5662	 -6.5662	 -6.5662	 -6.5662	 -6.5662	 -6.5662	 -6.5662	  -0.2510	   0.0222	  -0.0158	  -0.4081	  -0.0608	  -0.0061	  -0.4238	 -0.2510	  0.0222	 -0.0158	 -0.4081	 -0.0608	 -0.0061	 -0.4238	 -2.9849	 -2.0797	 -4.1039	 -3.7116	 -2.5859	 -2.9352	 -2.8121	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0000	   0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0001	 -0.0000	  0.0000	 -0.0000	 -0.0000	 -0.0000	 -0.0000	 -0.0001	     0.0321	     0.0303	     0.0000	     0.0014	     0.0015	     0.0000	     0.0000	       0.3311	       0.3250	       0.0000	       0.4753	       0.4946	       0.0000	       0.4826	       0.3440	       0.3373	       0.0000	       0.5164	       0.5395	       0.0000	       0.5252	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	9999.9999	120.0000	876.9293	  0.0000	 168.9168	 175.0927	9999.9999	 257.5117	 651.3362	9999.9999	   0.0000	  0.0000	111.2000	  0.0500	 -5.5600	  0.0000	  0.9924	  0.4308	  0.9962	  0.4026	  0.0944	2499030.3104	  1.2853	1008.5376	  0.4612	  0.6553	 96.0000	     0.1390	        0.0238	        0.0280	  0.1670	 -6.6913
2010	  1	   3	  0	  0.1250	    0.2588	    0.3438	    0.1438	    0.2304	    0.3000	    0.2479	    0.3094	-28.2498	-27.0603	-29.1419	-29.1419	-27.6551	-27.9524	-28.2498	 -6.0725	 -6.0725	 -6.0725	 -6.0725	 -6.0725	 -6.0725	 -6.0725	  -0.4385	  -0.2118	  -0.0277	  -1.0087	  -0.3104	  -0.0178	  -1.0118	 -0.4385	 -0.2118	 -0.0277	 -1.0087	 -0.3104	 -0.0178	 -1.0118	 -4.6062	 -3.6433	 -5.9091	 -4.9280	 -4.1395	 -4.7294	 -4.0328	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0001	  -0.0000	  -0.0000	  -0.0001	  -0.0000	  -0.0000	  -0.0001	 -0.0001	 -0.0000	 -0.0000	 -0.0001	 -0.0000	 -0.0000	 -0.0001	     0.0169	     0.0153	     0.0000	     0.0027	     0.0031	     0.0000	     0.0000	       0.2613	       0.2527	       0.0000	       0.7263	       0.7868	       0.0000	       0.7599	       0.2459	       0.2374	       0.0000	       0.7238	       0.7858	       0.0000	       0.7600	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	9999.9999	120.0000	876.9293	  0.0000	 269.3264	 285.4998	9999.9999	  74.9771	 299.6751	9999.9999	   0.0000	  0.0000	111.2000	  0.0500	 -5.5600	  0.0000	  0.9911	  0.4308	  0.9962	  0.4026	  0.1108	2499065.1350	  1.2853	1008.5286	  0.4612	  0.6553	 96.0000	     0.1390	        0.0238	        0.0280	  0.1670	 -4.0721
2010	  1	   4	  0	  0.1667	    0.1587	    0.2510	    0.0488	    0.1474	    0.2139	    0.1540	    0.2371	-28.5626	-27.3599	-29.4645	-29.4645	-27.9612	-28.2619	-28.5626	 -5.8826	 -5.8826	 -5.8826	 -5.8826	 -5.8826	 -5.8826	 -5.8826	  -0.3760	  -0.2192	  -0.0328	  -1.1509	  -0.4005	  -0.0228	  -1.2646	 -0.3760	 -0.2192	 -0.0328	 -1.1509	 -0.4005	 -0.0228	 -1.2646	 -5.7406	 -4.6948	 -6.9858	 -5.8677	 -5.1149	 -5.7931	 -4.8521	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0001	  -0.0000	  -0.0000	  -0.0002	 -0.0000	 -0.0000	 -0.0000	 -0.0001	 -0.0000	 -0.0000	 -0.0002	     0.0041	     0.0036	     0.0000	     0.0025	     0.0029	     0.0000	     0.0000	       0.1698	       0.1625	       0.0000	       0.6969	       0.7634	       0.0000	       0.7616	       0.1661	       0.1589	       0.0000	       0.6946	       0.7610	       0.0000	       0.7617	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	9999.9999	120.0000	876.9293	  0.0000	 486.6502	 515.6100	9999.9999	  86.4207	 314.4219	9999.9999	  -0.0000	  0.0000	111.2000	  0.0500	 -5.5600	  0.0000	  0.9896	  0.4308	  0.9962	  0.4026	  0.1305	2499106.8181	  1.2853	1008.5179	  0.4612	  0.6553	 96.0000	     0.1390	        0.0238	        0.0280	  0.1670	 -2.5447
2010	  1	   5	  0	  0.2083	    0.1932	    0.2911	    0.1008	    0.1555	    0.2456	    0.2088	    0.2301	-29.2952	-28.0617	-30.2203	-30.2203	-28.6785	-28.9868	-29.2952	 -6.1212	 -6.1212	 -6.1212	 -6.1212	 -6.1212	 -6.1212	 -6.1212	  -0.1406	  -0.0153	  -0.0188	  -0.6383	  -0.1167	  -0.0086	  -0.5578	 -0.1406	 -0.0153	 -0.0188	 -0.6383	 -0.1167	 -0.0086	 -0.5578	 -5.3487	 -4.2404	 -6.3955	 -5.7761	 -4.7558	 -5.1722	 -4.9315	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  -0.0000	  -0.0000	  -0.0000	  -0.0001	  -0.0000	  -0.0000	  -0.0001	 -0.0000	 -0.0000	 -0.0000	 -0.0001	 -0.0000	 -0.0000	 -0.0001	     0.0022	     0.0019	     0.0000	     0.0023	     0.0027	     0.0000	     0.0000	       0.1376	       0.1307	       0.0000	       0.6694	       0.7344	       0.0000	       0.7631	       0.1357	       0.1288	       0.0000	       0.6672	       0.7319	       0.0000	       0.7631	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	9999.9999	120.0000	876.9293	  0.0000	 632.3654	 673.0421	9999.9999	  98.0066	 333.8681	9999.9999	  -0.0000	  0.0000	111.2000	  0.0500	 -5.5600	  0.0000	  0.9859	  0.4308	  0.9962	  0.4026	  0.1767	2499205.6751	  1.2853	1008.4927	  0.4612	  0.6553	 96.0000	     0.1390	        0.0238	        0.0280	  0.1670	 -1.6996
2010	  1	   6	  0	  0.2500	    0.6807	    0.7872	    0.6427	    0.5133	    0.6919	    0.7550	    0.4895	-30.4697	-29.1868	-31.4319	-31.4319	-29.8282	-30.1490	-30.4697	 -6.7574	 -6.7574	 -6.7574	 -6.7574	 -6.7574	 -6.7574	 -6.7574	   0.5784	   0.6552	   0.0470	   1.5129	   1.0937	   0.0577	   2.7446	  0.5784	  0.6552	  0.0470	  1.5129	  1.0937	  0.0577	  2.7446	  0.1747	  1.3808	 -0.2562	 -1.7220	  0.3009	  1.0162	 -1.9916	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0001	   0.0001	   0.0000	   0.0002	   0.0001	   0.0000	   0.0003	  0.0001	  0.0001	  0.0000	  0.0002	  0.0001	  0.0000	  0.0003	     0.0014	     0.0012	     0.0000	     0.0022	     0.0025	     0.0000	     0.0000	       0.1191	       0.1122	       0.0000	       0.6422	       0.7048	       0.0000	       0.7621	       0.1178	       0.1109	       0.0000	       0.6399	       0.7024	       0.0000	       0.7618	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	9999.9999	120.0000	443.6190	  0.0000	 749.9043	 802.9029	9999.9999	 110.4440	 355.1946	9999.9999	   0.0000	  0.0000	111.2000	  0.0500	 -5.5600	  0.0000	  0.9799	  0.4308	  0.9962	  0.4026	  0.2515	2499363.5980	  1.2853	1008.4520	  0.4612	  0.6552	 96.0000	     0.1390	        0.0238	        0.0280	  0.1670	 -1.3595
2010	  1	   7	  0	  0.2917	    2.0031	    2.1124	    2.0651	    1.5762	    1.9039	    2.1612	    1.3163	-29.3896	-28.1137	-30.3787	-30.4216	-28.9019	-29.2316	-29.3896	 -6.0131	 -6.0131	 -6.0131	 -6.0131	 -6.0131	 -6.0131	 -6.0131	   1.8204	   1.7979	   0.0918	   5.8670	   3.4895	   0.0978	   9.9922	  1.8204	  1.7979	  0.0918	  5.8670	  3.4895	  0.0978	  9.9922	 15.1935	 16.4918	 15.9329	 10.1147	 14.0120	 17.0740	  7.0216	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0002	   0.0002	   0.0000	   0.0007	   0.0004	   0.0000	   0.0012	  0.0002	  0.0002	  0.0000	  0.0007	  0.0004	  0.0000	  0.0012	     0.0010	     0.0008	     0.0000	     0.0020	     0.0023	     0.0000	     0.0000	       0.1055	       0.0986	       0.0000	       0.6123	       0.6742	       0.0000	       0.7540	       0.1045	       0.0976	       0.0000	       0.6096	       0.6715	       0.0000	       0.7528	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	50244.1097	120.0000	 10.3088	  0.0000	 903.2005	 976.6867	50244.1097	 127.1767	 389.1163	50244.1097	   0.0000	  0.0000	111.2000	  0.0500	 -5.5600	  0.0132	  0.9755	  0.4308	  0.9962	  0.4026	  0.3063	2499481.0794	  1.2853	1008.4223	  0.4612	  0.6552	 81.0000	     0.1390	        0.0238	        0.0280	  0.1670	 -1.0158
2010	  1	   8	  0	  0.3333	    3.5821	    3.6610	    3.7301	    2.8946	    3.2692	    3.6913	    2.3743	 -9.2033	 -8.4190	-10.1242	-10.5677	-10.3634	-10.6704	 -9.2033	  7.1869	  7.1869	  7.1869	  7.1869	  7.1869	  7.1869	  7.1869	   2.9661	   2.8162	   0.2401	   9.9643	   5.6675	   0.2348	  17.6683	  2.9661	  2.8162	  0.2401	  9.9643	  5.6675	  0.2348	 17.6683	 35.7167	 36.6509	 37.5218	 27.3541	 31.8551	 36.9808	 21.0145	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0004	   0.0003	   0.0000	   0.0012	   0.0007	   0.0000	   0.0021	  0.0004	  0.0003	  0.0000	  0.0012	  0.0007	  0.0000	  0.0021	     0.0007	     0.0006	     0.0000	     0.0018	     0.0022	     0.0000	     0.0000	       0.0941	       0.0872	       0.0000	       0.5779	       0.6416	       0.0000	       0.7342	       0.0932	       0.0863	       0.0000	       0.5749	       0.6389	       0.0000	       0.7321	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	17597.7717	112.3813	  9.4226	  0.0000	 948.7269	1031.5662	17597.7717	 136.4058	 389.0031	17597.7717	   0.0000	  0.0000	111.2000	  0.0500	 -5.5600	  0.1219	  0.9865	  0.4308	  0.9962	  0.4026	  0.1687	2499188.6471	  1.2853	1008.4971	  0.4612	  0.6553	 99.0000	     0.1390	        0.0238	        0.0280	  0.1670	  2.3823
2010	  1	   9	  0	  0.3750	    4.5618	    4.5608	    4.7381	    3.7427	    3.9473	    4.4017	    3.0816	 39.4152	 39.1044	 38.5177	 37.0103	 33.9837	 33.6845	 39.4152	 39.6538	 39.6538	 39.6538	 39.6538	 39.6538	 39.6538	 39.6538	   4.1975	   3.9019	   0.8045	  13.3940	   7.4719	   0.7375	  25.1618	  4.1975	  3.9019	  0.8045	 13.3940	  7.4719	  0.7375	 25.1618	 51.8274	 51.8123	 54.3230	 40.2259	 43.1215	 49.5568	 30.8631	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0005	   0.0005	   0.0001	   0.0016	   0.0009	   0.0001	   0.0030	  0.0005	  0.0005	  0.0001	  0.0016	  0.0009	  0.0001	  0.0030	     0.0005	     0.0004	     0.0000	     0.0016	     0.0020	     0.0000	     0.0000	       0.0835	       0.0767	       0.0000	       0.5401	       0.6081	       0.0000	       0.7036	       0.0826	       0.0759	       0.0000	       0.5369	       0.6053	       0.0000	       0.7006	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	4964.9384	 94.1342	  7.8134	  0.0000	 806.4515	 874.4492	4964.9384	 129.6048	 333.2757	4964.9384	  -0.0000	  0.0000	111.2000	  0.0500	 -5.5600	  0.3366	  0.9883	  0.4404	  0.9962	  0.4026	  0.1459	2498496.7270	  1.2840	1008.5821	  0.4693	  0.6555	108.0000	     0.1390	        0.0238	        0.0280	  0.1670	 13.3101
2010	  1	  10	  0	  0.4167	    5.2249	    5.1750	    5.4092	    4.3067	    4.3932	    4.8761	    3.4776	 86.6755	 85.3679	 85.6931	 83.0757	 76.8608	 76.5333	 86.6755	 71.0859	 71.0859	 71.0859	 71.0859	 71.0859	 71.0859	 71.0859	   5.4437	   4.9975	   1.3746	  17.2239	   9.6254	   1.2174	  34.7524	  5.4437	  4.9975	  1.3746	 17.2239	  9.6254	  1.2174	 34.7524	 63.3383	 62.4769	 66.4251	 47.9584	 49.3419	 57.4224	 34.0296	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	   0.0007	   0.0006	   0.0002	   0.0021	   0.0012	   0.0001	   0.0042	  0.0007	  0.0006	  0.0002	  0.0021	  0.0012	  0.0001	  0.0042	     0.0003	     0.0002	     0.0000	     0.0015	     0.0018	     0.0000	     0.0000	       0.0733	       0.0668	       0.0000	       0.5002	       0.5741	       0.0000	       0.6626	       0.0725	       0.0659	       0.0000	       0.4967	       0.5711	       0.0000	       0.6584	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	     150.0000	       0.0000	3387.2633	 79.9505	  7.1201	  0.0000	 745.7122	 809.2504	3387.2633	 128.0812	 301.8038	3387.2633	   0.0000	  0.0000	111.2000	  0.0500	 -5.5600	  0.4793	  0.9699	  0.4599	  0.9962	  0.4026	  0.3762	2497660.7389	  1.2814	1008.6087	  0.4862	  0.6558	113.0000	     0.1390	        0.0238	        0.0280	  0.1670	 23.4565
