Year	DOY	Hour	Min	 Dectime	   Kdown	     Kup	   Ldown	     Lup	   Tsurf	      QN	      QF	      QS	      QH	      QE	    Rain	     Irr	    Evap	      RO	   TotCh	  SurfCh	   State	NWtrState	Drainage	     SMD	  Zenith	 Azimuth	 AlbBulk	    Fcld	     LAI	   UStar	     Lob	      Fc	      Ts	      T2	      Q2	     U10	     RH2
2010	  1	   1	  0	  0.0417	  0.0000	  0.0000	289.0989	316.9295	  0.6000	-27.8306	 20.9112	 -7.6219	  0.0621	  0.6405	  0.2500	  0.0000	  0.0009	  0.0070	  0.2421	  0.2421	  0.2421	   0.2308	  0.0201	  0.0000	158.1492	 40.7048	  0.1059	  0.6362	  0.1264	  0.1128	-158.8142	  0.0000	  0.6057	  0.5581	  3.9055	  0.1307	 99.0009
2010	  1	   2	  0	  0.0833	  0.0000	  0.0000	289.0057	316.9246	  0.6000	-27.9189	 18.1851	 -6.5662	 -2.8287	 -0.3389	  0.5100	  0.0000	 -0.0005	  0.0928	  0.4177	  0.4177	  0.6598	   0.4889	  0.2666	  0.0000	149.0608	 64.4821	  0.1059	  0.6351	  0.1264	  0.0013	  0.0000	  0.0000	  0.3381	  0.3194	  3.8754	 -0.0011	 99.9501
2010	  1	   3	  0	  0.1250	  0.0000	  0.0000	288.7294	316.9102	  0.6000	-28.1808	 17.1327	 -6.0725	 -4.1531	 -0.8225	  0.0000	  0.0000	 -0.0012	  0.0505	 -0.0494	 -0.0494	  0.6104	   0.3523	  0.1453	  0.0000	138.2735	 79.1305	  0.1059	  0.6319	  0.1264	  0.0013	  0.0000	  0.0000	  0.2155	  0.1880	  3.8332	 -0.0011	 99.8272
2010	  1	   4	  0	  0.1667	  0.0000	  0.0000	288.4001	316.8929	  0.6000	-28.4928	 16.5633	 -5.8826	 -5.0581	 -0.9888	  0.0000	  0.0000	 -0.0014	  0.0146	 -0.0132	 -0.0132	  0.5972	   0.3133	  0.0422	  0.0000	126.9852	 89.9450	  0.1059	  0.6281	  0.1264	  0.0013	  0.0000	  0.0000	  0.1317	  0.0982	  3.8100	 -0.0011	 99.8734
2010	  1	   5	  0	  0.2083	  0.0000	  0.0000	287.6289	316.8526	  0.6000	-29.2237	 17.6848	 -6.1212	 -4.9843	 -0.4334	  0.0000	  0.0000	 -0.0006	  0.0090	 -0.0083	 -0.0083	  0.5889	   0.2893	  0.0259	  0.0000	115.6868	 99.2109	  0.1059	  0.6193	  0.1264	  0.0013	  0.0000	  0.0000	  0.1386	  0.1056	  3.8180	 -0.0011	 99.9854
2010	  1	   6	  0	  0.2500	  0.0000	  0.0000	286.3926	316.7879	  0.6000	-30.3953	 24.4654	 -6.7574	 -1.2232	  2.0507	  0.0000	  0.0000	  0.0030	  0.0066	 -0.0096	 -0.0096	  0.5793	   0.2701	  0.0191	  0.0000	104.6830	108.0463	  0.1059	  0.6052	  0.1264	  0.0756	-112.4826	  0.0000	  0.4868	  0.4596	  3.8431	  0.0857	 98.0168
2010	  1	   7	  0	  0.2917	  2.3333	  0.2471	285.4959	316.9079	  0.6378	-29.3258	 40.3903	 -6.0131	  9.6990	  7.3786	  0.0000	  0.0000	  0.0106	  0.0052	 -0.0158	 -0.0158	  0.5635	   0.2517	  0.0151	  0.0000	 93.9918	117.1429	  0.1059	  0.5950	  0.1264	  0.1500	-41.8557	  0.0000	  1.4980	  0.6388	  3.7860	  0.2003	 95.4367
2010	  1	   8	  0	  0.3333	 24.1042	  2.5531	287.7696	318.5840	  0.9900	 -9.2634	 55.0730	  7.1869	 25.7009	 12.9218	  0.0000	  0.0000	  0.0186	  0.0042	 -0.0228	 -0.0228	  0.5407	   0.2334	  0.0122	  0.0000	 84.3680	127.0331	  0.1059	  0.6210	  0.1264	  0.1829	-22.6060	  0.0000	  2.7914	  0.6648	  3.8741	  0.3461	 97.4699
2010	  1	   9	  0	  0.3750	 81.9271	  8.6777	289.8124	324.0234	  2.1859	 39.0384	 56.2635	 39.6538	 37.3464	 18.3017	  0.0000	  0.0000	  0.0264	  0.0034	 -0.0298	 -0.0298	  0.5109	   0.2148	  0.0099	  0.0000	 76.0852	138.1650	  0.1059	  0.6299	  0.1264	  0.2593	-42.2394	  0.0000	  3.5854	  0.9219	  3.9610	  0.5832	 97.8212
2010	  1	  10	  0	  0.4167	142.2500	 15.0671	289.5783	330.7845	  3.6818	 85.9767	 53.1924	 71.0859	 43.0294	 25.0538	  0.0000	  0.0000	  0.0361	  0.0028	 -0.0389	 -0.0389	  0.4720	   0.1951	  0.0081	  0.0000	 69.5004	150.8456	  0.1059	  0.5979	  0.1264	  0.3550	-96.6892	  0.0000	  4.0628	  1.4665	  3.9819	  0.8674	 94.5625
2010	  1	  11	  0	  0.4583	275.1667	 29.1457	288.7725	342.6852	  6.2649	192.1083	 53.6755	141.2980	 64.1996	 40.2862	  0.0000	  0.0000	  0.0581	  0.0022	 -0.0603	 -0.0603	  0.4117	   0.1709	  0.0064	  0.0000	 65.2317	165.0575	  0.1059	  0.5604	  0.1264	  0.4161	-103.1162	  0.0000	  5.5010	  2.0226	  3.9783	  1.0270	 90.7900
2010	  1	  12	  0	  0.5000	343.9792	 36.4343	287.6085	350.0346	  7.8338	245.1188	 54.0206	177.0619	 72.5006	 49.5769	  0.0000	  0.0000	  0.0715	  0.0015	 -0.0730	 -0.0730	  0.3387	   0.1462	  0.0044	  0.0000	 63.7744	180.2563	  0.1059	  0.5195	  0.1264	  0.3969	-77.5855	  0.0000	  6.6105	  2.5843	  3.9699	  0.9667	 86.5801
2010	  1	  13	  0	  0.5417	329.0104	 34.8488	291.1595	353.0918	  8.4344	232.2293	 54.2794	166.7121	 68.4372	 51.3594	  0.0000	  0.0000	  0.0741	  0.0012	 -0.0753	 -0.0753	  0.2634	   0.1239	  0.0035	  0.0000	 65.3244	195.4384	  0.1059	  0.5131	  0.1264	  0.4237	-100.3746	  0.0000	  7.1591	  3.4506	  4.1698	  1.0456	 85.0920
2010	  1	  14	  0	  0.5833	245.1146	 25.9625	295.8833	349.6341	  7.6578	165.4013	 55.3318	118.8591	 56.3281	 45.5459	  0.0000	  0.0000	  0.0658	  0.0010	 -0.0668	 -0.0668	  0.1966	   0.1066	  0.0030	  0.0000	 69.6740	209.6089	  0.1059	  0.5377	  0.1264	  0.5255	-241.7735	  0.0000	  6.6749	  3.9457	  4.4013	  1.2829	 86.7505
2010	  1	  15	  0	  0.6250	124.7917	 13.2179	303.7175	344.1726	  6.4167	 71.1186	 57.9198	 52.4267	 42.7738	 33.8380	  0.0000	  0.0000	  0.0489	  0.0009	 -0.0498	 -0.0498	  0.1468	   0.0951	  0.0026	  0.0000	 76.3215	222.2411	  0.1059	  0.5916	  0.1264	  0.5308	-314.7396	  0.0000	  6.6043	  4.5336	  4.7926	  1.2778	 90.5712
2010	  1	  16	  0	  0.6667	 30.4271	  3.2228	305.1727	335.5900	  4.5515	 -3.2130	 61.1980	  0.4134	 34.5195	 23.0520	  0.0000	  0.0000	  0.0333	  0.0008	 -0.0341	 -0.0341	  0.1127	   0.0880	  0.0023	  0.0000	 84.6453	233.3316	  0.1059	  0.6306	  0.1264	  0.4724	-274.1848	  0.0000	  5.9250	  4.1117	  4.8332	  1.1551	 94.1054
2010	  1	  17	  0	  0.7083	  2.3958	  0.2538	303.4401	331.4142	  3.6627	-25.8320	 60.2836	-14.8249	 30.3049	 18.9716	  0.0000	  0.0000	  0.0274	  0.0007	 -0.0281	 -0.0281	  0.0846	   0.0824	  0.0021	  0.0000	 94.3718	243.1944	  0.1059	  0.6362	  0.1264	  0.4392	-250.8879	  0.0000	  5.3266	  3.6549	  4.7252	  1.0792	 95.0367
2010	  1	  18	  0	  0.7500	  0.0000	  0.0000	302.8622	330.9848	  3.5750	-28.1226	 52.3297	-14.0386	 22.7340	 15.5117	  0.0000	  0.0000	  0.0224	  0.0007	 -0.0231	 -0.0231	  0.0615	   0.0776	  0.0020	  0.0000	105.0182	252.2808	  0.1059	  0.6323	  0.1264	  0.4067	-268.7799	  0.0000	  4.9308	  3.5997	  4.6955	  0.9927	 94.8080
2010	  1	  19	  0	  0.7917	  0.0000	  0.0000	304.1489	332.5178	  3.8958	-28.3689	 43.8410	-11.4294	 13.9422	 12.9594	  0.0000	  0.0000	  0.0187	  0.0006	 -0.0194	 -0.0194	  0.0422	   0.0735	  0.0019	  0.0000	116.0340	261.1276	  0.1059	  0.6292	  0.1264	  0.4754	-753.0318	  0.0000	  4.6703	  3.9205	  4.7769	  0.9943	 94.2814
2010	  1	  20	  0	  0.8333	  0.0000	  0.0000	309.0391	333.8396	  4.1292	-24.8005	 38.0784	 -6.8968	 11.4401	  8.7347	  0.0000	  0.0000	  0.0126	  0.0006	 -0.0132	 -0.0132	  0.0289	   0.0704	  0.0018	  0.0000	127.3343	270.4361	  0.1059	  0.6725	  0.1264	  0.5397	-1234.4951	  0.0000	  4.7084	  4.1568	  5.0073	  1.0160	 97.2185
2010	  1	  21	  0	  0.8750	  0.0000	  0.0000	310.9433	332.8898	  3.9000	-21.9466	 35.3868	 -3.3743	 14.8719	  1.9427	  0.0000	  0.0000	  0.0028	  0.0006	 -0.0034	 -0.0034	  0.0256	   0.0680	  0.0017	  0.0000	138.6108	281.3491	  0.1059	  0.7079	  0.1264	  0.6876	-2002.5287	  0.0000	  4.5292	  3.9371	  5.0624	  1.1981	 99.7995
2010	  1	  22	  0	  0.9167	  0.0000	  0.0000	307.8840	331.2475	  3.5750	-23.3635	 34.0756	 -3.3312	 13.7928	  0.2504	  0.0000	  0.0000	  0.0004	  0.0005	 -0.0009	 -0.0009	  0.0246	   0.0658	  0.0016	  0.0000	149.3582	296.2152	  0.1059	  0.6905	  0.1264	  0.6640	-1940.7232	  0.0000	  4.1751	  3.6102	  4.9025	  1.1613	 98.8955
2010	  1	  23	  0	  0.9583	  0.0000	  0.0000	301.2891	328.4233	  3.0292	-27.1341	 30.8837	 -5.3331	  8.7814	  0.3012	  0.0000	  0.0000	  0.0004	  0.0005	 -0.0010	 -0.0010	  0.0237	   0.0634	  0.0015	  0.0000	158.3330	320.4491	  0.1059	  0.6446	  0.1264	  0.6482	-3134.8852	  0.0000	  3.4255	  3.0547	  4.5828	  1.0940	 96.1631
2010	  2	   0	  0	  1.0000	  0.0000	  0.0000	292.2787	322.7822	  1.8792	-30.5035	 28.1633	 -7.3489	 -2.0526	  7.0614	  0.2500	  0.0000	  0.0102	  0.0085	  0.2313	  0.2313	  0.2550	   0.2868	  0.0244	  0.0000	162.2604	  0.5767	  0.1059	  0.6042	  0.1264	  0.7608	4070.5762	  0.0000	  1.7980	  1.8723	  4.1553	  1.2025	 94.8393
2010	  2	   1	  0	  1.0417	  0.0000	  0.0000	282.6028	317.6020	  0.8292	-34.9992	 33.2148	-10.1165	 -5.3790	 13.7112	  0.0000	  0.0000	  0.0197	  0.0179	 -0.0376	 -0.0376	  0.2174	   0.2296	  0.0514	  0.0000	158.1416	 40.3460	  0.1059	  0.5510	  0.1264	  0.8735	 65.0664	  0.0000	  0.6443	  0.8143	  3.7253	  1.3741	 91.7888
2010	  2	   2	  0	  1.0833	  0.0000	  0.0000	275.5192	314.7895	  0.2751	-39.2703	 27.9329	-12.8398	-16.4676	 17.9700	  0.0000	  0.0000	  0.0259	  0.0077	 -0.0335	 -0.0335	  0.1839	   0.1993	  0.0220	  0.0000	149.0920	 64.2223	  0.1059	  0.5014	  0.1264	  1.0616	6520.5590	  0.0000	 -0.2259	  0.2354	  3.4270	  1.6460	 88.0719
2010	  2	   3	  0	  1.1250	  0.0000	  0.0000	270.7977	311.9143	 -0.3250	-41.1166	 27.4415	-13.9079	-19.9740	 20.2069	  0.0000	  0.0000	  0.0291	  0.0045	 -0.0336	 -0.0336	  0.1503	   0.1778	  0.0130	  0.0000	138.3151	 78.9389	  0.1059	  0.4801	  0.1264	  1.1787	7338.2432	  0.0000	 -0.8852	 -0.3686	  3.2282	  1.8132	 86.7013
2010	  2	   4	  0	  1.1667	  0.0000	  0.0000	266.6901	309.3236	 -0.8708	-42.6336	 27.7118	-14.6936	-21.8892	 21.6610	  0.0000	  0.0000	  0.0311	  0.0031	 -0.0342	 -0.0342	  0.1161	   0.1605	  0.0089	  0.0000	127.0298	 89.7865	  0.1059	  0.4627	  0.1264	  1.2392	7784.1867	  0.0000	 -1.4603	 -0.9158	  3.0605	  1.9152	 85.5579
2010	  2	   5	  0	  1.2083	  0.0000	  0.0000	261.6314	306.6619	 -1.4250	-45.0306	 29.6280	-16.0787	-22.5982	 23.2743	  0.0000	  0.0000	  0.0334	  0.0023	 -0.0357	 -0.0357	  0.0804	   0.1456	  0.0065	  0.0000	115.7320	 99.0668	  0.1059	  0.4354	  0.1264	  1.1869	6659.5753	  0.0000	 -2.0549	 -1.4737	  2.8637	  1.8361	 83.4015
2010	  2	   6	  0	  1.2500	  0.0000	  0.0000	258.3499	304.1431	 -1.9708	-45.7933	 36.6788	-16.4686	-13.2985	 20.6526	  0.0000	  0.0000	  0.0297	  0.0017	 -0.0314	 -0.0314	  0.0490	   0.1331	  0.0051	  0.0000	104.7185	107.9122	  0.1059	  0.4262	  0.1264	  1.0519	6019.2859	  0.0000	 -2.3733	 -2.0028	  2.7367	  1.6345	 82.8935
