Year	DOY	Hour	Min	 Dectime	   Kdown	     Kup	   Ldown	     Lup	   Tsurf	      QN	      QF	      QS	      QH	      QE	    Rain	     Irr	    Evap	      RO	   TotCh	  SurfCh	   State	NWtrState	Drainage	     SMD	  Zenith	 Azimuth	 AlbBulk	    Fcld	     LAI	   UStar	     Lob	      Fc	      Ts	      T2	      Q2	     U10	     RH2
2010	  1	   1	  0	  0.0417	  0.0000	  0.0000	289.0989	316.4587	  0.6000	-27.3598	141.3372	 -9.7723	114.4069	  9.3428	  0.2500	  0.0000	  0.0135	  0.0211	  0.2154	  0.2154	  0.2154	   0.2154	  0.0226	  0.0000	158.1550	 40.6799	  0.1124	  0.6362	  0.0894	  0.1500	 -2.7130	  0.0000	 11.1914	  2.9675	  4.0301	  0.0005	 86.0323
2010	  1	   2	  0	  0.0833	  0.0000	  0.0000	289.0057	316.4524	  0.6000	-27.4466	122.9121	 -8.4277	 80.6075	 23.2856	  0.5100	  0.0000	  0.0335	  0.2941	  0.1823	  0.1823	  0.3978	   0.3978	  0.3142	  0.0000	149.0689	 64.4677	  0.1124	  0.6351	  0.0894	  0.1500	 -3.8024	  0.0000	  8.0624	  2.2680	  4.2190	  0.0005	 94.6005
2010	  1	   3	  0	  0.1250	  0.0000	  0.0000	288.7294	316.4335	  0.6000	-27.7041	115.7986	 -7.7722	 77.6737	 18.1930	  0.0000	  0.0000	  0.0262	  0.1518	 -0.1780	 -0.1780	  0.2197	   0.2197	  0.1620	  0.0000	138.2823	 79.1208	  0.1124	  0.6319	  0.0894	  0.1500	 -3.9322	  0.0000	  7.7908	  2.2073	  4.1385	  0.0005	 93.1960
2010	  1	   4	  0	  0.1667	  0.0000	  0.0000	288.4001	316.4110	  0.6000	-28.0109	111.9503	 -7.4945	 79.8457	 11.5883	  0.0000	  0.0000	  0.0167	  0.0326	 -0.0493	 -0.0493	  0.1704	   0.1704	  0.0348	  0.0000	126.9941	 89.9372	  0.1124	  0.6281	  0.0894	  0.1500	 -3.8240	  0.0000	  7.9920	  2.2523	  4.0352	  0.0005	 90.5821
2010	  1	   5	  0	  0.2083	  0.0000	  0.0000	287.6289	316.3583	  0.6000	-28.7293	119.5302	 -7.7075	 88.4407	 10.0676	  0.0000	  0.0000	  0.0145	  0.0151	 -0.0296	 -0.0296	  0.1408	   0.1408	  0.0161	  0.0000	115.6957	 99.2038	  0.1124	  0.6193	  0.0894	  0.1500	 -3.4591	  0.0000	  8.7879	  2.4302	  3.9855	  0.0005	 88.3453
2010	  1	   6	  0	  0.2500	  0.0000	  0.0000	286.3926	316.2738	  0.6000	-29.8812	165.3599	 -8.3694	131.7073	 12.1408	  0.0000	  0.0000	  0.0175	  0.0082	 -0.0257	 -0.0257	  0.1151	   0.1151	  0.0088	  0.0000	104.6916	108.0393	  0.1124	  0.6052	  0.0894	  0.1500	 -2.3720	  0.0000	 12.7941	  3.3257	  3.9677	  0.0005	 82.5722
2010	  1	   7	  0	  0.2917	  2.3333	  0.2622	285.4959	316.3782	  0.6382	-28.8111	272.9954	 -7.5455	235.8413	 15.8885	  0.0000	  0.0000	  0.0229	  0.0042	 -0.0271	 -0.0271	  0.0880	   0.0880	  0.0045	  0.0000	 94.0016	117.1355	  0.1124	  0.5950	  0.0894	  0.1500	 -1.3323	  0.0000	 22.4359	  5.4809	  3.9855	  0.0005	 71.4080
2010	  1	   8	  0	  0.3333	 24.1042	  2.7083	287.7696	318.0795	  0.9939	 -8.9141	372.2346	  6.8274	340.3152	 16.1778	  0.0000	  0.0000	  0.0233	  0.0015	 -0.0249	 -0.0249	  0.0631	   0.0631	  0.0017	  0.0000	 84.3750	127.0249	  0.1124	  0.6210	  0.0894	  0.1951	 -2.2856	  0.0000	 26.2422	  7.0970	  4.0593	  0.0006	 64.9869
2010	  1	   9	  0	  0.3750	 81.9271	  9.2053	289.8124	323.5016	  2.1991	 39.0326	380.2811	 42.3382	363.5434	 13.4320	  0.0000	  0.0000	  0.0194	  0.0007	 -0.0201	 -0.0201	  0.0431	   0.0431	  0.0008	  0.0000	 76.0913	138.1557	  0.1124	  0.6299	  0.0894	  0.2888	 -5.9936	  0.0000	 23.2553	  5.9912	  4.0702	  0.0008	 70.2647
2010	  1	  10	  0	  0.4167	142.2500	 15.9832	289.5783	330.1863	  3.7044	 85.6588	359.5236	 76.7214	358.1763	 10.2847	  0.0000	  0.0000	  0.0148	  0.0005	 -0.0153	 -0.0153	  0.0277	   0.0277	  0.0006	  0.0000	 69.5049	150.8350	  0.1124	  0.5979	  0.0894	  0.3997	-16.9627	  0.0000	 20.8321	  5.1201	  4.0369	  0.0011	 74.0426
2010	  1	  11	  0	  0.4583	275.1667	 30.9177	288.7725	341.9644	  6.3074	191.0570	362.7888	153.3507	391.3891	  9.1060	  0.0000	  0.0000	  0.0131	  0.0004	 -0.0135	 -0.0135	  0.0142	   0.0142	  0.0004	  0.0000	 65.2341	165.0458	  0.1124	  0.5604	  0.0894	  0.4573	-22.2581	  0.0000	 21.7181	  5.5885	  4.0124	  0.0013	 71.2451
2010	  1	  12	  0	  0.5000	343.9792	 38.6495	287.6085	349.2176	  7.8861	243.7206	365.1211	192.5255	408.8838	  7.4325	  0.0000	  0.0000	  0.0107	  0.0002	 -0.0109	 -0.0109	  0.0033	   0.0033	  0.0002	  0.0000	 63.7745	180.2442	  0.1124	  0.5195	  0.0894	  0.4315	-17.6855	  0.0000	 23.8006	  6.3788	  3.9891	  0.0012	 66.6991
2010	  1	  13	  0	  0.5417	329.0104	 36.9676	291.1595	352.2728	  8.4840	230.9295	366.8704	180.9006	410.4941	  6.4051	  0.0000	  0.0000	  0.0092	  0.0000	 -0.0093	 -0.0024	  0.0009	   0.0009	  0.0000	  0.0068	 65.3222	195.4267	  0.1124	  0.5131	  0.0894	  0.4648	-22.0066	  0.0000	 24.1563	  7.1750	  4.1813	  0.0013	 65.8526
2010	  1	  14	  0	  0.5833	245.1146	 27.5411	295.8833	348.8951	  7.6951	164.5617	373.9839	127.9996	405.2658	  5.2801	  0.0000	  0.0000	  0.0076	  0.0000	 -0.0076	 -0.0005	  0.0004	   0.0004	  0.0000	  0.0140	 69.6697	209.5982	  0.1124	  0.5377	  0.0894	  0.5821	-44.4971	  0.0000	 22.2471	  7.5878	  4.4084	  0.0016	 67.5057
2010	  1	  15	  0	  0.6250	124.7917	 14.0216	303.7175	343.5750	  6.4359	 70.9126	391.4761	 54.7325	403.8836	  3.7725	  0.0000	  0.0000	  0.0055	  0.0000	 -0.0055	 -0.0003	  0.0001	   0.0001	  0.0000	  0.0191	 76.3156	222.2318	  0.1124	  0.5916	  0.0894	  0.5983	-47.9310	  0.0000	 22.5265	  8.1876	  4.7956	  0.0017	 70.4371
2010	  1	  16	  0	  0.6667	 30.4271	  3.4188	305.1727	335.0966	  4.5562	 -2.9156	413.6329	 -2.5677	411.9543	  1.3307	  0.0000	  0.0000	  0.0019	  0.0000	 -0.0019	 -0.0001	  0.0000	   0.0000	  0.0000	  0.0210	 84.6383	233.3234	  0.1124	  0.6306	  0.0894	  0.5500	-36.2038	  0.0000	 23.2392	  7.7867	  4.8270	  0.0015	 72.8760
2010	  1	  17	  0	  0.7083	  2.3958	  0.2692	303.4401	330.9427	  3.6631	-25.3759	407.4523	-19.2476	399.9503	  1.3737	  0.0000	  0.0000	  0.0020	  0.0000	 -0.0020	 -0.0000	  0.0000	   0.0000	  0.0000	  0.0229	 94.3624	243.1869	  0.1124	  0.6362	  0.0894	  0.5175	-31.1176	  0.0000	 22.8302	  7.2559	  4.7213	  0.0015	 73.9373
2010	  1	  18	  0	  0.7500	  0.0000	  0.0000	302.8622	330.5091	  3.5750	-27.6469	353.6929	-17.9608	342.0700	  1.9368	  0.0000	  0.0000	  0.0028	  0.0000	 -0.0028	  0.0000	  0.0000	   0.0000	  0.0000	  0.0257	105.0097	252.2739	  0.1124	  0.6323	  0.0894	  0.4836	-29.7292	  0.0000	 20.7612	  6.8465	  4.6966	  0.0014	 75.6509
2010	  1	  19	  0	  0.7917	  0.0000	  0.0000	304.1489	332.0379	  3.8958	-27.8891	296.3184	-14.5982	281.4734	  1.5541	  0.0000	  0.0000	  0.0022	  0.0000	 -0.0022	  0.0000	  0.0000	   0.0000	  0.0000	  0.0280	116.0252	261.1206	  0.1124	  0.6292	  0.0894	  0.5614	-58.0130	  0.0000	 17.2066	  6.7962	  4.7719	  0.0016	 77.1144
2010	  1	  20	  0	  0.8333	  0.0000	  0.0000	309.0391	333.4201	  4.1292	-24.3810	257.3690	 -9.2751	241.0092	  1.2539	  0.0000	  0.0000	  0.0018	  0.0000	 -0.0018	  0.0000	  0.0000	   0.0000	  0.0000	  0.0298	127.3254	270.4284	  0.1124	  0.6725	  0.0894	  0.6224	-89.8085	  0.0000	 14.9598	  6.7430	  5.0024	  0.0017	 81.1599
2010	  1	  21	  0	  0.8750	  0.0000	  0.0000	310.9433	332.5186	  3.9000	-21.5753	239.1771	 -5.1507	221.7575	  0.9950	  0.0000	  0.0000	  0.0014	  0.0000	 -0.0014	  0.0000	  0.0000	   0.0000	  0.0000	  0.0312	138.6019	281.3395	  0.1124	  0.7079	  0.0894	  0.7438	-170.4858	  0.0000	 12.9378	  6.7596	  5.0675	  0.0009	 82.1088
2010	  1	  22	  0	  0.9167	  0.0000	  0.0000	307.8840	330.8523	  3.5750	-22.9683	230.3144	 -4.9121	211.2972	  0.9609	  0.0000	  0.0000	  0.0014	  0.0000	 -0.0014	  0.0000	  0.0000	   0.0000	  0.0000	  0.0326	149.3501	296.2010	  0.1124	  0.6905	  0.0894	  0.7214	-162.6005	  0.0000	 12.3497	  6.3103	  4.9100	  0.0009	 82.0539
2010	  1	  23	  0	  0.9583	  0.0000	  0.0000	301.2891	327.9643	  3.0292	-26.6752	208.7406	 -6.9769	188.1558	  0.8865	  0.0000	  0.0000	  0.0013	  0.0000	 -0.0013	  0.0000	  0.0000	   0.0000	  0.0000	  0.0339	158.3273	320.4241	  0.1124	  0.6446	  0.0894	  0.7078	-173.3413	  0.0000	 10.9741	  5.5937	  4.5900	  0.0008	 80.6190
2010	  2	   0	  0	  1.0000	  0.0000	  0.0000	292.2787	322.2662	  1.8792	-29.9875	190.3541	 -9.1110	154.7256	 14.7519	  0.2500	  0.0000	  0.0213	  0.0198	  0.2089	  0.2087	  0.2087	   0.2087	  0.0215	  0.0337	162.2604	  0.5409	  0.1124	  0.6042	  0.0894	  0.8029	-304.8893	  0.0000	  7.9250	  4.5699	  4.3115	  0.0002	 81.3572
