Year	DOY	Hour	Min	 Dectime	   Kdown	     Kup	   Ldown	     Lup	   Tsurf	      QN	      QF	      QS	      QH	      QE	    Rain	     Irr	    Evap	      RO	   TotCh	  SurfCh	   State	NWtrState	Drainage	     SMD	  Zenith	 Azimuth	 AlbBulk	    Fcld	     LAI	   UStar	     Lob	      Fc	      Ts	      T2	      Q2	     U10	     RH2
2010	  1	   1	  0	  0.0417	  0.0000	  0.0000	289.0989	316.6863	  0.6000	-27.5874	 84.9669	 -9.2508	 61.2078	  5.4225	  0.2500	  0.0000	  0.0078	  0.0191	  0.2231	  0.2231	  0.2231	   0.2233	  0.0209	  0.0000	158.1481	 40.6656	  0.1136	  0.6362	  0.2260	  0.1500	 -5.0884	  0.0000	  6.2664	  1.5672	  3.9583	  0.0058	 93.3317
2010	  1	   2	  0	  0.0833	  0.0000	  0.0000	289.0057	316.6807	  0.6000	-27.6750	 73.8903	 -7.9084	 41.6238	 12.5000	  0.5100	  0.0000	  0.0180	  0.2600	  0.2320	  0.2320	  0.4551	   0.4488	  0.2840	  0.0000	149.0649	 64.4543	  0.1136	  0.6351	  0.2260	  0.1500	 -7.3721	  0.0000	  4.4534	  1.2577	  4.0295	  0.0057	 97.1300
2010	  1	   3	  0	  0.1250	  0.0000	  0.0000	288.7294	316.6639	  0.6000	-27.9346	 69.6140	 -7.2459	 38.3391	 10.5861	  0.0000	  0.0000	  0.0152	  0.1379	 -0.1531	 -0.1531	  0.3019	   0.2924	  0.1506	  0.0000	138.2805	 79.1109	  0.1136	  0.6319	  0.2260	  0.1500	 -7.9645	  0.0000	  4.1493	  1.2058	  3.9991	  0.0057	 96.7581
2010	  1	   4	  0	  0.1667	  0.0000	  0.0000	288.4001	316.6440	  0.6000	-28.2439	 67.3005	 -6.9577	 38.5331	  7.4812	  0.0000	  0.0000	  0.0108	  0.0346	 -0.0454	 -0.0454	  0.2566	   0.2466	  0.0379	  0.0000	126.9940	 89.9305	  0.1136	  0.6281	  0.2260	  0.1500	 -7.9236	  0.0000	  4.1673	  1.2089	  3.9542	  0.0057	 95.6531
2010	  1	   5	  0	  0.2083	  0.0000	  0.0000	287.6289	316.5973	  0.6000	-28.9683	 71.8573	 -7.1426	 42.9316	  7.1000	  0.0000	  0.0000	  0.0102	  0.0187	 -0.0289	 -0.0289	  0.2276	   0.2177	  0.0205	  0.0000	115.6970	 99.1997	  0.1136	  0.6193	  0.2260	  0.1500	 -7.1292	  0.0000	  4.5746	  1.2784	  3.9215	  0.0057	 94.3911
2010	  1	   6	  0	  0.2500	  0.0000	  0.0000	286.3926	316.5223	  0.6000	-30.1297	 99.4085	 -7.7583	 67.3925	  9.6445	  0.0000	  0.0000	  0.0139	  0.0121	 -0.0260	 -0.0260	  0.2016	   0.1923	  0.0133	  0.0000	104.6943	108.0371	  0.1136	  0.6052	  0.2260	  0.1500	 -4.6624	  0.0000	  6.8395	  1.6650	  3.9018	  0.0058	 91.3581
2010	  1	   7	  0	  0.2917	  2.3333	  0.2650	285.4959	316.6335	  0.6379	-29.0692	164.1151	 -6.9902	127.1469	 14.8892	  0.0000	  0.0000	  0.0214	  0.0080	 -0.0295	 -0.0295	  0.1721	   0.1644	  0.0088	  0.0000	 94.0066	117.1350	  0.1136	  0.5950	  0.2260	  0.1500	 -2.4822	  0.0000	 12.3722	  2.6094	  3.9231	  0.0059	 85.8855
2010	  1	   8	  0	  0.3333	 24.1042	  2.7373	287.7696	318.3151	  0.9902	 -9.1786	223.7742	  6.4571	189.7048	 18.4337	  0.0000	  0.0000	  0.0266	  0.0051	 -0.0317	 -0.0317	  0.1405	   0.1353	  0.0057	  0.0000	 84.3803	127.0257	  0.1136	  0.6210	  0.2260	  0.1865	 -3.4383	  0.0000	 12.3182	  3.2675	  4.0255	  0.0067	 84.1003
2010	  1	   9	  0	  0.3750	 81.9271	  9.3036	289.8124	323.7256	  2.1867	 38.7103	228.6114	 39.6974	209.0720	 18.5523	  0.0000	  0.0000	  0.0267	  0.0029	 -0.0296	 -0.0296	  0.1108	   0.1087	  0.0032	  0.0000	 76.0979	138.1572	  0.1136	  0.6299	  0.2260	  0.2671	 -8.2440	  0.0000	 10.8426	  2.9160	  4.0651	  0.0093	 87.0461
2010	  1	  10	  0	  0.4167	142.2500	 16.1539	289.5783	330.4264	  3.6832	 85.2480	216.1328	 71.8509	211.7745	 17.7553	  0.0000	  0.0000	  0.0256	  0.0019	 -0.0275	 -0.0275	  0.0833	   0.0845	  0.0022	  0.0000	 69.5127	150.8367	  0.1136	  0.5979	  0.2260	  0.3652	-21.7124	  0.0000	 10.5694	  3.0707	  4.0576	  0.0129	 85.9390
