Year	DOY	Hour	Min	 Dectime	 azimuth	altitude	GlobalRad	DiffuseRad	DirectRad	 Kdown2d	   Kup2d	  Ksouth	   Kwest	  Knorth	   Keast	 Ldown2d	   Lup2d	  Lsouth	   Lwest	  Lnorth	   Least	    Tmrt	      I0	      CI	SH_Ground	SH_Walls	SVF_Ground	SVF_Roof	SVF_BdVeg	Emis_Sky	      Ta	      Tg	      Tw
2010	  1	   1	  0	  0.0417	 23.6950	-70.6672	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	288.2675	302.5257	300.3954	300.3954	300.3954	300.3954	 -3.4998	 86.9916	  0.4364	   0.0000	  0.0000	    0.5512	  0.8423	   0.5512	  0.7464	  0.6000	  0.0000	  0.0000
2010	  1	   2	  0	  0.0833	 54.6467	-63.4601	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	288.2610	302.5257	300.3946	300.3946	300.3946	300.3946	 -3.5000	 86.9935	  0.4364	   0.0000	  0.0000	    0.5512	  0.8423	   0.5512	  0.7464	  0.6000	  0.0000	  0.0000
2010	  1	   3	  0	  0.1250	 72.8617	-53.2984	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	288.2415	302.5257	300.3925	300.3925	300.3925	300.3925	 -3.5007	 86.9991	  0.4364	   0.0000	  0.0000	    0.5512	  0.8423	   0.5512	  0.7462	  0.6000	  0.0000	  0.0000
2010	  1	   4	  0	  0.1667	 85.1663	-42.1843	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	288.2182	302.5257	300.3899	300.3899	300.3899	300.3899	 -3.5015	 87.0058	  0.4364	   0.0000	  0.0000	    0.5512	  0.8423	   0.5512	  0.7460	  0.6000	  0.0000	  0.0000
2010	  1	   5	  0	  0.2083	 95.0220	-30.8638	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	288.1633	302.5257	300.3838	300.3838	300.3838	300.3838	 -3.5035	 87.0217	  0.4364	   0.0000	  0.0000	    0.5512	  0.8423	   0.5512	  0.7455	  0.6000	  0.0000	  0.0000
2010	  1	   6	  0	  0.2500	103.9897	-19.7018	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	288.0743	302.5257	300.3739	300.3739	300.3739	300.3739	 -3.5067	 87.0475	  0.4364	   0.0000	  0.0000	    0.5512	  0.8423	   0.5512	  0.7448	  0.6000	  0.0000	  0.0000
2010	  1	   7	  0	  0.2917	112.9191	 -8.9489	   2.3333	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	286.1388	302.5257	300.1586	300.1586	300.1586	300.1586	 -3.5754	 87.0664	  0.4631	   0.0000	  0.0000	    0.5512	  0.8423	   0.5512	  0.7443	  0.6000	  0.0000	  0.0000
2010	  1	   8	  0	  0.3333	122.4068	  1.5282	  24.1042	  103.9842	  15.2275	 17.8093	  0.9351	  3.1003	  3.1003	  3.1003	  3.1003	261.2029	302.5257	297.4026	293.7498	293.7498	297.4026	 -4.1977	 69.1986	  0.8223	   0.0000	  0.0092	    0.5512	  0.8423	   0.5512	  0.7456	  0.6000	  2.0046	  0.0000
2010	  1	   9	  0	  0.3750	132.9352	 10.2165	  81.9271	   46.9174	  74.3932	 71.6776	  4.5409	 15.3114	 14.6592	 14.6592	 15.3130	269.0438	303.9920	299.4641	293.9630	293.9630	299.4641	 -1.6104	199.4945	  0.7316	   0.0292	  0.0739	    0.5512	  0.8423	   0.5512	  0.7471	  0.8708	  2.1730	  0.0000
2010	  1	  10	  0	  0.4167	144.8897	 17.6355	 142.2500	   39.7838	 129.3066	124.4335	  7.8589	 25.5928	 25.5928	 25.5928	 25.5928	277.3783	306.1898	302.4229	297.0599	297.1682	302.4229	  1.0972	340.3936	  0.6460	   0.0000	  0.0883	    0.5512	  0.8423	   0.5512	  0.7473	  1.4250	  2.2195	  0.2220
2010	  1	  11	  0	  0.4583	158.4206	 23.0152	 275.1667	  242.2989	 179.4159	251.1816	 11.5707	 47.3366	 37.3557	 37.3557	 41.3982	268.2788	309.7276	304.1023	299.2483	300.5073	304.1023	  4.6552	439.3408	  0.8171	   0.0476	  0.1283	    0.5512	  0.8423	   0.5512	  0.7470	  1.9708	  5.1196	  1.3613
2010	  1	  12	  0	  0.5000	173.2322	 25.7941	 343.9792	  352.2347	 190.6421	318.9814	 12.4474	 51.1761	 41.0452	 41.0319	 41.3256	266.8117	312.2368	306.0891	301.3846	304.6513	305.6193	  6.0741	489.2492	  0.8788	   0.0322	  0.1326	    0.5512	  0.8423	   0.5512	  0.7463	  2.5250	  7.3527	  2.6692
2010	  1	  13	  0	  0.5417	188.5129	 25.6247	 329.0104	  315.3056	 192.4226	303.6072	 12.2940	 46.7040	 41.2207	 40.9480	 40.9480	273.0200	315.7336	310.0114	310.0114	309.3654	305.0529	  6.6485	485.7956	  0.8537	   0.0188	  0.1311	    0.5512	  0.8423	   0.5512	  0.7490	  3.3958	  7.5366	  3.1968
2010	  1	  14	  0	  0.5833	203.2133	 22.5293	 245.1146	  178.2298	 175.8522	221.3734	 11.1847	 43.7871	 39.1416	 35.9717	 35.9717	281.8446	318.7033	313.4182	313.4182	311.6438	309.3275	  6.1746	429.7233	  0.7641	   0.0473	  0.1260	    0.5512	  0.8423	   0.5512	  0.7525	  3.9000	  5.8404	  2.6867
2010	  1	  15	  0	  0.6250	216.5737	 16.8890	 124.7917	   31.3319	 115.0352	108.9249	  6.9871	 22.7318	 22.7310	 22.7233	 22.7233	295.2000	320.1408	316.6867	316.6867	313.2056	312.5955	  3.7546	325.1023	  0.6165	   0.0012	  0.0878	    0.5512	  0.8423	   0.5512	  0.7583	  4.4958	  3.7576	  1.7932
2010	  1	  16	  0	  0.6667	228.3552	  9.2807	  30.4271	    2.2599	  29.9663	 26.2742	  1.8176	  5.9336	  5.9319	  5.8280	  5.8280	302.6762	318.7261	316.0719	316.0719	312.5069	312.8092	  0.6853	180.5996	  0.4881	   0.0287	  0.0652	    0.5512	  0.8423	   0.5512	  0.7590	  4.0792	  4.3700	  2.0817
2010	  1	  17	  0	  0.7083	238.7489	  0.4374	   2.3958	    0.0277	   2.3938	  2.0638	  0.1448	  0.4680	  0.4680	  0.4680	  0.4680	295.9098	316.1216	313.1979	313.1979	311.5782	312.5268	 -0.7482	 63.9717	  0.5534	   0.0000	  0.0063	    0.5512	  0.8423	   0.5512	  0.7576	  3.6250	  4.2623	  1.9759
2010	  1	  18	  0	  0.7500	248.1539	-10.1508	   0.0000	    0.0000	   0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	  0.0000	302.3416	315.8932	313.8174	313.8174	313.8174	313.8174	 -0.5234	 86.6434	  0.4364	   0.0000	  0.0000	    0.5512	  0.8423	   0.5512	  0.7572	  3.5750	  0.0000	  0.0000
